datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2016-06-20 09:15:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8106,8130,8106,8129,592952,17114024,0
2016-06-20 09:16:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8130,8131.8501,8122.2002,8128.3999,306225,17114024,1
2016-06-20 09:17:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8129.7998,8142,8129.5,8140,245250,17114024,2
2016-06-20 09:18:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8140.25,8149.3999,8139.1001,8147,205725,17324624,3
2016-06-20 09:19:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8147,8148,8142.8501,8142.8999,150225,17324624,4
2016-06-20 09:20:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8143,8154,8141.2998,8150.8999,134175,17324624,5
2016-06-20 09:21:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8151.6001,8156.7002,8150.0498,8151,105375,17394000,6
2016-06-20 09:22:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8150.7998,8150.7998,8146,8146.1001,97725,17394000,7
2016-06-20 09:23:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8146.1001,8148.7998,8143.6499,8144.9502,64200,17394000,8
2016-06-20 09:24:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8145.0498,8152.8999,8144.1001,8152.8999,75375,17420924,9
2016-06-20 09:25:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8152.1499,8159.6001,8151.5,8159.6001,88950,17420924,10
2016-06-20 09:26:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8159.75,8166.8999,8157.1001,8163,205275,17420924,11
2016-06-20 09:27:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8163.2002,8169,8163.2002,8168.2998,115425,17546624,12
2016-06-20 09:28:00,NIFTY,NFO,Futures,30-JUN-16,Others,0,8169,8174.2002,8162.7998,8164.8501,108600,17546624,13
