datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2018-04-12 09:15:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10415.0498,10415.0498,10397.8496,10409,150977,23705624,0
2018-04-12 09:16:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10408.7002,10411.5996,10408.7002,10410.9502,90150,23705624,1
2018-04-12 09:17:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10412.4502,10412.9502,10401,10402.0996,86475,23705624,2
2018-04-12 09:18:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10402,10402.6504,10398,10400.0498,108450,23864700,3
2018-04-12 09:19:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10400.0498,10409.6504,10400,10408.8496,67350,23864700,4
2018-04-12 09:20:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10408.5996,10408.8496,10405,10406.1504,51450,23864700,5
2018-04-12 09:21:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10406.2002,10406.7002,10401.4502,10404.9004,34800,23966100,6
2018-04-12 09:22:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10404.0996,10405.2002,10403.1504,10403.1504,29100,23966100,7
2018-04-12 09:23:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10404.0498,10407.5996,10404.0498,10407,23550,23966100,8
2018-04-12 09:24:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10407.1504,10408.6504,10404.6504,10407.25,37200,24018076,9
2018-04-12 09:25:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10408.5,10413.5498,10408.25,10412.9004,42825,24018076,10
2018-04-12 09:26:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10412.5,10413.7002,10405.6504,10408.5,33225,24018076,11
2018-04-12 09:27:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10407.5996,10408.4004,10403.7998,10406,37800,24084076,12
2018-04-12 09:28:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10407.5498,10411.5,10404,10409.5,23925,24084076,13
2018-04-12 09:29:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10408.3496,10410.9004,10406.7002,10408.7002,31950,24084076,14
2018-04-12 09:30:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10408,10410,10406.7002,10408.5,26625,24051600,15
2018-04-12 09:31:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10408.5,10414.6504,10408.5,10414.6504,37275,24051600,16
2018-04-12 09:32:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10414.6504,10415.9502,10413,10415,38850,24051600,17
2018-04-12 09:33:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10415,10416.0996,10414,10415,30600,24063524,18
2018-04-12 09:34:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10415,10415.5498,10413.0996,10415.2998,20250,24063524,19
2018-04-12 09:35:00,NIFTY,NFO,Futures,26-APR-18,Others,0,10415.5498,10416.9004,10413.1504,10413.1504,21450,24063524,20
