datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2019-06-25 09:15:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11684.0498,11702.0996,11675.1504,11675.1504,139503,15698100,0
2019-06-25 09:16:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11675.1504,11681.5,11671.6504,11680,82050,15750750,1
2019-06-25 09:17:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11680.0498,11680.5,11672.2998,11675.9004,53400,15750750,2
2019-06-25 09:18:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11676.6504,11685.5498,11676.6504,11685,43350,15750750,3
2019-06-25 09:19:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11685.8496,11685.9004,11677.0996,11677.25,45975,15797625,4
2019-06-25 09:20:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11675.25,11675.5,11666.5996,11669.4004,88500,15797625,5
2019-06-25 09:21:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11670,11675.0498,11667.25,11675.0498,49275,15797625,6
2019-06-25 09:22:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11676,11679.6504,11675.5498,11677.8496,58650,15833475,7
2019-06-25 09:23:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11679.4004,11679.9004,11676.1504,11676.2002,31725,15833475,8
2019-06-25 09:24:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11676.1504,11677.2002,11674,11675,35700,15833475,9
2019-06-25 09:25:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11675,11682.9004,11675,11679,36750,15868275,10
2019-06-25 09:26:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11678.75,11684.5996,11678.75,11684.5996,23400,15868275,11
2019-06-25 09:27:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11683.9502,11683.9502,11678,11679,26475,15868275,12
2019-06-25 09:28:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11678.4004,11681.3496,11678.1504,11680.8496,30150,15902100,13
2019-06-25 09:29:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11680.8496,11681.75,11673.0498,11674.4502,39075,15902100,14
2019-06-25 09:30:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11674.7002,11675.9004,11671.0996,11672.75,31875,15902100,15
2019-06-25 09:31:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11672.8496,11674.6504,11669,11671.9004,34800,15927150,16
2019-06-25 09:32:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11670.7998,11676,11670,11675.4004,22575,15927150,17
2019-06-25 09:33:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11676,11678.9502,11674.3496,11676,13800,15927150,18
2019-06-25 09:34:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11675,11681.6504,11675,11680,23325,15929925,19
2019-06-25 09:35:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11679.9502,11680.3496,11677.25,11680,9300,15929925,20
2019-06-25 09:36:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11679.0996,11680.8496,11677,11679,21225,15929925,21
2019-06-25 09:37:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11679,11682.75,11679,11680.2002,11475,15934875,22
2019-06-25 09:38:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11680,11680.1504,11676.6504,11676.6504,11700,15934875,23
2019-06-25 09:39:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11679.0498,11680.5498,11677.5996,11679.5,11550,15934875,24
2019-06-25 09:40:00,NIFTY,NFO,Futures,27-JUN-19,Others,0,11680.2002,11682,11678.0498,11681,15375,15899400,25
