datetime,open,high,low,close,volume,open_interest
2025-10-24 09:15:00,25980.2,25999.0,25912.0,25917.6,222975,15727350
2025-10-24 09:20:00,25917.1,25955.0,25903.6,25946.1,172575,15749475
2025-10-24 09:25:00,25952.5,25965.0,25932.1,25958.4,86550,15745800
2025-10-24 09:30:00,25959.3,25962.3,25935.5,25951.4,57900,15740250
2025-10-24 09:35:00,25951.3,25991.8,25930.0,25991.5,96525,15732975
2025-10-24 09:40:00,25990.0,25990.6,25951.7,25976.8,92850,15718500
2025-10-24 09:45:00,25976.8,25980.0,25950.0,25954.0,85050,15727275
2025-10-24 09:50:00,25953.9,25954.2,25930.6,25932.5,80325,15722250
2025-10-24 09:55:00,25930.5,25962.5,25930.1,25961.1,43200,15710100
2025-10-24 10:00:00,25961.9,25966.1,25942.0,25945.0,43500,15698325
2025-10-24 10:05:00,25941.5,25964.7,25940.0,25962.1,42900,15693300
2025-10-24 10:10:00,25961.0,25962.7,25926.1,25930.0,72375,15688125
2025-10-24 10:15:00,25929.9,25935.7,25881.8,25881.8,253350,15613800
2025-10-24 10:20:00,25881.8,25892.9,25870.6,25879.0,218625,15611625
2025-10-24 10:25:00,25879.0,25888.0,25857.0,25867.5,113175,15602325
2025-10-24 10:30:00,25866.5,25879.9,25857.0,25871.7,108150,15563400
2025-10-24 10:35:00,25873.0,25883.1,25868.2,25868.2,45675,15562650
2025-10-24 10:40:00,25868.5,25868.7,25850.0,25860.0,74475,15530250
2025-10-24 10:45:00,25860.9,25867.0,25841.8,25867.0,64800,15477225
2025-10-24 10:50:00,25867.0,25874.0,25860.2,25864.6,47625,15473625
2025-10-24 10:55:00,25864.6,25866.9,25853.1,25862.8,61050,15440475
2025-10-24 11:00:00,25865.8,25872.9,25851.0,25858.4,64500,15384225
2025-10-24 11:05:00,25858.0,25865.1,25820.3,25856.4,133725,15368625
2025-10-24 11:10:00,25855.6,25869.9,25851.5,25869.8,52500,15368475
2025-10-24 11:15:00,25869.4,25872.6,25852.8,25853.0,47550,15354825
2025-10-24 11:20:00,25853.1,25860.0,25850.8,25859.0,45825,15347325
2025-10-24 11:25:00,25860.0,25867.0,25850.0,25851.0,42750,15328350
2025-10-24 11:30:00,25850.0,25857.9,25840.0,25855.2,78600,15320850
2025-10-24 11:35:00,25856.6,25882.0,25855.9,25865.0,118650,15320250
2025-10-24 11:40:00,25863.7,25896.4,25861.9,25895.6,69975,15326250
2025-10-24 11:45:00,25896.2,25904.0,25882.4,25890.7,66900,15336450
2025-10-24 11:50:00,25890.3,25901.8,25883.8,25884.2,21900,15337125
2025-10-24 11:55:00,25888.1,25898.0,25880.2,25883.1,25650,15323250
2025-10-24 12:00:00,25883.1,25892.0,25872.0,25881.5,39750,15302025
2025-10-24 12:05:00,25880.0,25902.6,25877.2,25902.5,34800,15216000
2025-10-24 12:10:00,25902.0,25915.2,25896.4,25909.0,57150,15217725
2025-10-24 12:15:00,25909.2,25911.0,25886.5,25893.3,38175,15206400
2025-10-24 12:20:00,25891.6,25919.8,25886.0,25918.2,50925,15197325
2025-10-24 12:25:00,25919.8,25932.7,25891.7,25892.6,78675,15283125
2025-10-24 12:30:00,25897.3,25898.0,25880.0,25887.4,32250,15261000
2025-10-24 12:35:00,25887.2,25900.0,25885.0,25898.9,22725,15269325
2025-10-24 12:40:00,25899.0,25899.4,25875.0,25891.5,34800,15227325
2025-10-24 12:45:00,25890.0,25892.5,25880.0,25883.8,26400,15258900
2025-10-24 12:50:00,25884.4,25885.5,25857.0,25866.0,78525,15261225
2025-10-24 12:55:00,25865.6,25869.5,25841.1,25848.1,70350,15227400
2025-10-24 13:00:00,25848.1,25864.7,25845.0,25860.4,37125,15222450
2025-10-24 13:05:00,25861.9,25864.1,25845.2,25851.5,33150,15236325
2025-10-24 13:10:00,25851.5,25861.0,25848.5,25859.6,29625,15233400
2025-10-24 13:15:00,25861.0,25862.0,25837.6,25846.0,62925,15238725
2025-10-24 13:20:00,25847.0,25848.4,25823.0,25828.5,100275,15230700
2025-10-24 13:25:00,25826.8,25832.5,25790.0,25796.7,163650,15206850
2025-10-24 13:30:00,25797.9,25816.8,25782.5,25784.0,175800,15114075
2025-10-24 13:35:00,25785.5,25796.0,25757.6,25762.9,185775,15097125
2025-10-24 13:40:00,25763.0,25770.6,25738.0,25750.5,196125,14996250
2025-10-24 13:45:00,25751.7,25759.4,25743.9,25751.2,141675,14949450
2025-10-24 13:50:00,25751.0,25762.4,25733.0,25762.4,176325,14941575
2025-10-24 13:55:00,25760.0,25769.0,25753.6,25760.1,73800,14878200
2025-10-24 14:00:00,25764.9,25773.8,25754.0,25768.8,87150,14891475
2025-10-24 14:05:00,25767.8,25783.0,25760.1,25772.4,70950,14905650
2025-10-24 14:10:00,25770.0,25796.3,25770.0,25785.0,87825,14883225
2025-10-24 14:15:00,25785.0,25798.7,25778.7,25788.0,65850,14873100
2025-10-24 14:20:00,25789.8,25794.2,25774.6,25793.9,37575,14624700
2025-10-24 14:25:00,25794.2,25809.6,25786.0,25804.4,57075,14617350
2025-10-24 14:30:00,25804.3,25805.8,25780.9,25785.6,92925,14612400
2025-10-24 14:35:00,25787.6,25795.0,25772.0,25777.9,67125,14599725
2025-10-24 14:40:00,25780.0,25791.8,25770.7,25783.1,36975,14593725
2025-10-24 14:45:00,25783.0,25791.8,25765.6,25777.7,57825,14570400
2025-10-24 14:50:00,25777.3,25785.0,25765.0,25785.0,34425,14565150
2025-10-24 14:55:00,25784.3,25787.9,25770.5,25777.0,40500,14557050
2025-10-24 15:00:00,25773.0,25829.0,25773.0,25822.1,78600,14459250
2025-10-24 15:05:00,25816.8,25838.0,25810.8,25829.9,77625,14443650
2025-10-24 15:10:00,25829.8,25833.0,25800.0,25818.0,107775,14411925
2025-10-24 15:15:00,25819.0,25822.5,25810.2,25820.0,97050,14394375
2025-10-24 15:20:00,25820.0,25824.6,25796.0,25814.0,160800,14347800
2025-10-24 15:25:00,25807.9,25820.0,25806.6,25814.3,148275,14326125
