datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2026-03-24 09:07:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22840,22840,22840,22840,0,17082585,0
2026-03-24 09:15:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22836,22891.3,22836,22851,298740,17081610,1
2026-03-24 09:16:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22851.3,22866.3,22791.5,22794.3,159055,17053270,2
2026-03-24 09:17:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22793.8,22820,22793.4,22813.4,79105,17053270,3
2026-03-24 09:18:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22820,22825,22785.6,22791.4,79300,17053270,4
2026-03-24 09:19:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22797.3,22797.3,22775,22788.8,43355,17083755,5
2026-03-24 09:20:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22789.8,22800,22770.2,22770.2,31005,17083755,6
2026-03-24 09:21:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22778,22780.5,22770.1,22775.1,52975,17083755,7
2026-03-24 09:22:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22783.5,22786,22763.9,22766.2,41210,17076605,8
2026-03-24 09:23:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22764.1,22785.7,22764.1,22780.3,35815,17076605,9
2026-03-24 09:24:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22786,22815,22775.9,22815,61945,17076605,10
2026-03-24 09:25:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22815,22827,22810,22827,87945,17004065,11
2026-03-24 09:26:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22825,22840.7,22819.8,22839.9,103545,17004065,12
2026-03-24 09:27:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22839.9,22849.9,22834.1,22847.8,46085,17004065,13
2026-03-24 09:28:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22847.8,22849.8,22823.1,22825,46475,16960515,14
2026-03-24 09:29:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22827.2,22845.6,22816,22839.9,32110,16960515,15
2026-03-24 09:30:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22840,22848,22840,22845.9,25610,16960515,16
2026-03-24 09:31:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22845,22850,22827,22827,26845,16962725,17
2026-03-24 09:32:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22826.3,22832,22810,22828.5,52910,16962725,18
2026-03-24 09:33:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22830,22832,22814.3,22829.5,25155,16962725,19
2026-03-24 09:34:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22826.1,22830,22813,22813,22295,16967860,20
2026-03-24 09:35:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22816.4,22830,22813.8,22814,36920,16967860,21
2026-03-24 09:36:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22816.2,22823.3,22812.5,22822.5,18005,16967860,22
2026-03-24 09:37:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22821.2,22821.2,22787.5,22796,52975,16956550,23
2026-03-24 09:38:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22795,22795,22781.8,22782,21255,16956550,24
2026-03-24 09:39:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22788,22788,22762.1,22764.2,38350,16956550,25
2026-03-24 09:40:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22765.6,22781.6,22761.1,22774.5,32240,16974685,26
2026-03-24 09:41:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22779.6,22779.8,22766.5,22776.5,30485,16974685,27
2026-03-24 09:42:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22776.5,22778.1,22745.5,22745.5,42315,16974685,28
2026-03-24 09:43:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22737,22746,22727.1,22735,43875,16972735,29
2026-03-24 09:44:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22735,22745,22729.2,22745,26195,16972735,30
2026-03-24 09:45:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22749,22749,22710.5,22715,29640,16972735,31
2026-03-24 09:46:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22712,22725.2,22712,22720,27040,16982225,32
2026-03-24 09:47:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22719.4,22732,22711.9,22718.8,22815,16982225,33
2026-03-24 09:48:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22715,22720,22710.1,22711.5,17420,16982225,34
2026-03-24 09:49:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22712,22732.1,22711.5,22715.2,13975,16973580,35
2026-03-24 09:50:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22719,22733,22710.6,22712.8,31915,16973580,36
2026-03-24 09:51:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22717.3,22722.3,22705.1,22716,61555,16973580,37
2026-03-24 09:52:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22716.5,22723,22711,22716.9,19500,17027595,38
2026-03-24 09:53:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22722.4,22724.5,22712.1,22722,15340,17027595,39
2026-03-24 09:54:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22729.3,22735,22718.9,22732.4,20410,17027595,40
2026-03-24 09:55:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22729.2,22758,22723,22753.3,39845,17023955,41
2026-03-24 09:56:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22763.5,22771.7,22755,22766.3,32110,17023955,42
2026-03-24 09:57:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22766.5,22774.9,22751,22767.3,18655,17023955,43
2026-03-24 09:58:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22768.1,22775,22743.7,22754.6,22620,16994250,44
2026-03-24 09:59:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22755,22770.8,22733.7,22753,81835,16994250,45
2026-03-24 10:00:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22754.1,22759.9,22744.3,22744.3,10465,16994250,46
2026-03-24 10:01:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22746.7,22746.7,22718.8,22719.9,20410,17054440,47
2026-03-24 10:02:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22719,22734.9,22714.2,22725.5,18525,17054440,48
2026-03-24 10:03:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22722,22728.7,22710.3,22710.3,18135,17054440,49
2026-03-24 10:04:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22712.3,22718.9,22694.8,22698,82810,17060355,50
2026-03-24 10:05:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22702.3,22715,22700,22715,28925,17060355,51
2026-03-24 10:06:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22718.2,22720,22701.6,22707.1,19435,17060355,52
2026-03-24 10:07:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22703.5,22704.6,22690.5,22698.8,21970,17123665,53
2026-03-24 10:08:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22693.2,22697.9,22686.6,22688.5,20215,17123665,54
2026-03-24 10:09:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22688,22698,22678.8,22680,38480,17123665,55
2026-03-24 10:10:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22678.8,22692.5,22678.5,22692.5,10400,17107155,56
2026-03-24 10:11:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22694.6,22695.4,22686.5,22687.5,14755,17107155,57
2026-03-24 10:12:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22686.1,22690.7,22683.5,22687.8,8385,17107155,58
2026-03-24 10:13:00,NIFTY,NFO,Futures,30-MAR-26,Others,0,22688,22710.3,22685.5,22710,20670,17108650,59
