datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-11-12 09:15:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25940,25949.9,25927.5,25942,286050,18538950,0
2025-11-12 09:16:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25943.4,25947,25934.5,25934.5,94650,18538950,1
2025-11-12 09:17:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25934.3,25939.2,25928.7,25928.7,66600,18538950,2
2025-11-12 09:18:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25928.8,25934.9,25925.4,25929.6,46725,18514875,3
2025-11-12 09:19:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25926.7,25930.4,25923.2,25923.5,49875,18514875,4
2025-11-12 09:20:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25928,25940,25923.1,25934.5,79350,18514875,5
2025-11-12 09:21:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25942,25950,25935.1,25942.7,63375,18490125,6
2025-11-12 09:22:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25943.9,25948.4,25937.6,25943.4,24225,18490125,7
2025-11-12 09:23:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25943,25946.9,25941,25943.5,26775,18490125,8
2025-11-12 09:24:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25943,25969,25943,25961,72000,18482775,9
2025-11-12 09:25:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25964,25966,25950,25950.7,27450,18482775,10
2025-11-12 09:26:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25950,25956.5,25942.8,25943.6,39750,18482775,11
2025-11-12 09:27:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25943.4,25947,25935.1,25936.8,24675,18475575,12
2025-11-12 09:28:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25937.2,25944,25920.5,25922.2,28800,18475575,13
2025-11-12 09:29:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25914,25922.8,25911,25911.7,53700,18475575,14
2025-11-12 09:30:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25913,25919.8,25909.9,25912.3,57075,18459675,15
2025-11-12 09:31:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25914,25923.6,25911.9,25915.5,15375,18459675,16
2025-11-12 09:32:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25922.4,25922.5,25912.9,25920,25950,18459675,17
2025-11-12 09:33:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25921.7,25925.4,25914.3,25916.1,18000,18459675,18
2025-11-12 09:34:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25915.5,25917.8,25906.1,25910,22050,18459525,19
2025-11-12 09:35:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25908.1,25915,25904.4,25915,38625,18459525,20
2025-11-12 09:36:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25915.1,25917,25910,25914.2,14550,18459525,21
2025-11-12 09:37:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25912,25916.7,25902.2,25902.3,15300,18455625,22
2025-11-12 09:38:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25907,25922.5,25903.5,25922.3,29475,18455625,23
2025-11-12 09:39:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25922.4,25922.4,25902.2,25905,11325,18455625,24
2025-11-12 09:40:00,NIFTY,NFO,Futures,25-NOV-25,Others,0,25905,25929.9,25905,25929,31950,18449175,25
