datetime,open,high,low,close,volume,open_interest
2025-11-18 09:15:00,26020.0,26038.8,25965.0,25982.4,326100,18047400
2025-11-18 09:20:00,25979.9,25993.4,25971.8,25987.2,140550,18083325
2025-11-18 09:25:00,25989.8,26004.0,25982.8,25992.5,97875,18082950
2025-11-18 09:30:00,25993.7,26005.0,25981.0,25998.5,79425,18056100
2025-11-18 09:35:00,25996.1,25999.0,25973.0,25973.1,70350,18057375
2025-11-18 09:40:00,25974.5,25990.0,25971.5,25980.4,55125,18060600
2025-11-18 09:45:00,25978.0,25991.0,25950.0,25950.8,147525,18063450
2025-11-18 09:50:00,25951.4,25957.7,25940.5,25943.7,176100,18078675
2025-11-18 09:55:00,25943.6,25948.8,25920.2,25922.0,140550,18098700
2025-11-18 10:00:00,25921.9,25944.2,25905.7,25941.7,213675,18092700
2025-11-18 10:05:00,25941.8,25949.0,25930.0,25938.7,85725,18079425
2025-11-18 10:10:00,25936.0,25939.0,25925.0,25930.9,55200,18085350
2025-11-18 10:15:00,25930.0,25945.0,25923.2,25944.0,63300,18084450
2025-11-18 10:20:00,25944.5,25954.4,25941.0,25951.1,70275,18070050
2025-11-18 10:25:00,25950.8,25953.6,25930.0,25933.0,48150,18067725
2025-11-18 10:30:00,25930.0,25938.0,25915.0,25923.0,68400,18072750
2025-11-18 10:35:00,25923.0,25932.7,25911.2,25932.0,53025,18063825
2025-11-18 10:40:00,25932.0,25938.4,25925.0,25936.5,35175,18060000
2025-11-18 10:45:00,25936.5,25957.1,25926.0,25957.1,58500,18068625
2025-11-18 10:50:00,25957.4,25958.8,25942.6,25950.0,48300,18058650
2025-11-18 10:55:00,25950.0,25970.8,25949.0,25962.0,57375,18028050
2025-11-18 11:00:00,25962.0,25977.0,25957.8,25966.0,49650,18032100
2025-11-18 11:05:00,25966.0,25971.0,25960.0,25971.0,33975,18022125
2025-11-18 11:10:00,25969.7,25973.7,25965.0,25967.4,24975,18012300
2025-11-18 11:15:00,25970.0,25984.9,25967.4,25983.0,52425,17984625
2025-11-18 11:20:00,25978.4,25985.0,25975.0,25978.6,46650,17974350
2025-11-18 11:25:00,25979.4,25980.4,25952.6,25952.7,40425,17927325
2025-11-18 11:30:00,25955.3,25978.4,25954.9,25976.5,36600,17922000
2025-11-18 11:35:00,25975.0,25980.0,25971.5,25979.4,14625,17918550
2025-11-18 11:40:00,25979.2,25993.9,25979.2,25993.6,58725,17899650
2025-11-18 11:45:00,25993.9,26017.6,25990.5,26008.0,127050,17853450
2025-11-18 11:50:00,26010.0,26019.0,25999.0,26013.1,78300,17843325
2025-11-18 11:55:00,26013.1,26016.2,26002.3,26014.8,56475,17840775
2025-11-18 12:00:00,26012.9,26016.3,26003.3,26006.0,40500,17820225
2025-11-18 12:05:00,26005.6,26006.9,25995.3,26005.8,34050,17816250
2025-11-18 12:10:00,26003.2,26005.8,25994.8,25998.9,31575,17807250
2025-11-18 12:15:00,25994.2,26000.0,25985.0,25987.5,46875,17791800
2025-11-18 12:20:00,25987.5,25991.8,25974.4,25975.0,47325,17786025
2025-11-18 12:25:00,25976.8,25994.0,25971.0,25991.9,46650,17771700
2025-11-18 12:30:00,25992.1,25995.3,25976.3,25980.0,33375,17769000
2025-11-18 12:35:00,25980.0,25983.0,25956.7,25966.0,81675,17745150
2025-11-18 12:40:00,25966.1,25974.9,25962.4,25965.5,35325,17760375
2025-11-18 12:45:00,25965.5,25974.4,25961.2,25965.0,41700,17751675
2025-11-18 12:50:00,25965.0,25982.9,25956.1,25982.0,65925,17747400
2025-11-18 12:55:00,25980.0,25988.5,25970.2,25975.4,27600,17732325
2025-11-18 13:00:00,25977.7,25997.5,25977.7,25995.0,26325,17731200
2025-11-18 13:05:00,25995.0,25999.0,25986.5,25998.8,31125,17729175
2025-11-18 13:10:00,25998.9,26002.2,25990.5,25995.3,54000,17722575
2025-11-18 13:15:00,25995.9,26010.0,25995.3,26003.6,52200,17721375
2025-11-18 13:20:00,26003.5,26009.2,26000.0,26000.0,30225,17722575
2025-11-18 13:25:00,26003.0,26005.1,25996.2,26001.3,25425,17701275
2025-11-18 13:30:00,26001.0,26010.0,26001.0,26010.0,21450,17694900
2025-11-18 13:35:00,26010.0,26025.0,26008.2,26020.0,76950,17685075
2025-11-18 13:40:00,26020.0,26022.1,25997.2,26013.6,50025,17668050
2025-11-18 13:45:00,26013.0,26014.0,26000.2,26009.1,19950,17667825
