open,high,low,close,volume,open_interest,datetime
23971.7,23980.9,23921.05,23941.1,68825,11693200,2024-12-30 09:15:00
23940.0,23947.7,23920.1,23927.7,52875,11693200,2024-12-30 09:16:00
23923.15,23931.7,23919.8,23930.0,35725,11693200,2024-12-30 09:17:00
23930.0,23933.65,23917.7,23919.95,21275,11679975,2024-12-30 09:18:00
23917.5,23947.0,23915.0,23947.0,42575,11679975,2024-12-30 09:19:00
23945.5,23945.5,23923.75,23932.45,33425,11679975,2024-12-30 09:20:00
23939.0,23939.0,23921.1,23929.6,19300,11668100,2024-12-30 09:21:00
23924.6,23930.65,23921.95,23921.95,9325,11668100,2024-12-30 09:22:00
23920.55,23925.8,23920.05,23923.55,12250,11668100,2024-12-30 09:23:00
23921.0,23922.2,23913.75,23916.4,38400,11674800,2024-12-30 09:24:00
23912.0,23916.2,23906.0,23908.4,30725,11674800,2024-12-30 09:25:00
23908.15,23910.0,23904.0,23908.0,27925,11674800,2024-12-30 09:26:00
23906.8,23919.0,23906.8,23913.95,26425,11695125,2024-12-30 09:27:00
23910.4,23910.4,23901.0,23906.8,20875,11695125,2024-12-30 09:28:00
23904.95,23904.95,23892.55,23897.05,52700,11695125,2024-12-30 09:29:00
23895.0,23900.0,23885.0,23891.05,40275,11708575,2024-12-30 09:30:00
23888.0,23895.0,23882.0,23891.95,21575,11708575,2024-12-30 09:31:00
23891.95,23907.9,23888.25,23900.0,22175,11708575,2024-12-30 09:32:00
23896.0,23896.0,23885.25,23885.25,16100,11733900,2024-12-30 09:33:00
23885.35,23898.55,23880.2,23891.9,16825,11733900,2024-12-30 09:34:00
23890.7,23904.0,23887.25,23890.0,21500,11733900,2024-12-30 09:35:00
23884.0,23890.75,23875.0,23888.55,32975,11748450,2024-12-30 09:36:00
23886.05,23888.8,23881.05,23884.4,9150,11748450,2024-12-30 09:37:00
23881.5,23884.95,23875.1,23882.5,16750,11748450,2024-12-30 09:38:00
23876.05,23879.95,23866.65,23879.1,28350,11764500,2024-12-30 09:39:00
23875.6,23875.6,23857.5,23860.15,58125,11764500,2024-12-30 09:40:00
23865.55,23893.1,23865.55,23892.25,30475,11764500,2024-12-30 09:41:00
23886.7,23886.7,23870.05,23875.0,20025,11796725,2024-12-30 09:42:00
23872.8,23875.0,23866.15,23870.0,9900,11796725,2024-12-30 09:43:00
23870.95,23884.65,23869.0,23880.1,13300,11796725,2024-12-30 09:44:00
23880.05,23888.0,23877.15,23882.95,18675,11809150,2024-12-30 09:45:00
23883.0,23899.9,23883.0,23895.05,22200,11809150,2024-12-30 09:46:00
23892.95,23895.0,23881.2,23884.9,12150,11809150,2024-12-30 09:47:00
