datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2021-04-27 09:15:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14500,14536.5,14476,14529,240975,9513975,0
2021-04-27 09:16:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14528.0996,14541.75,14526.7002,14536,72225,9513975,1
2021-04-27 09:17:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14535.1504,14536.7002,14525,14529,40500,9513975,2
2021-04-27 09:18:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14527.3496,14531.1504,14521.0498,14527.75,45075,9513975,3
2021-04-27 09:19:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14528.75,14533.4502,14522.5498,14527.1504,39075,9513975,4
2021-04-27 09:20:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14529.8496,14529.8496,14512.0498,14512.0498,58500,9504075,5
2021-04-27 09:21:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14512.7998,14520.8496,14508.6504,14519,66600,9504075,6
2021-04-27 09:22:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14518,14525,14515.7998,14525,22275,9504075,7
2021-04-27 09:23:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14524.0498,14531.0498,14524,14531,32925,9525375,8
2021-04-27 09:24:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14531.9502,14534.75,14527.5,14530.75,21825,9525375,9
2021-04-27 09:25:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14531,14531.4004,14525.0498,14526,25050,9525375,10
2021-04-27 09:26:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14526,14526.0498,14520.5498,14524.7998,44250,9542925,11
2021-04-27 09:27:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14524.2002,14526.2002,14518,14520,15300,9542925,12
2021-04-27 09:28:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14519.9004,14522.3496,14517.1504,14522,24675,9542925,13
2021-04-27 09:29:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14521,14527,14515.4502,14515.5498,21450,9568125,14
2021-04-27 09:30:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14515,14525.0498,14509.1504,14524.1504,21450,9568125,15
2021-04-27 09:31:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14524.5996,14533.5996,14523,14528.2002,69450,9568125,16
2021-04-27 09:32:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14526.9004,14527.5,14520.5,14524.7002,13350,9574200,17
2021-04-27 09:33:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14523,14529.25,14521,14524.5498,30675,9574200,18
2021-04-27 09:34:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14524.5498,14525.0996,14517.0498,14517.4004,31875,9574200,19
2021-04-27 09:35:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14516.5,14527,14516.5,14526.9004,17250,9569250,20
2021-04-27 09:36:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14526.9004,14529,14523.8496,14526.0498,15450,9569250,21
2021-04-27 09:37:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14526.0498,14532,14526.0498,14529,20250,9569250,22
2021-04-27 09:38:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14529,14538,14529,14536.9502,30675,9573375,23
2021-04-27 09:39:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14536,14546,14536,14541,102375,9573375,24
2021-04-27 09:40:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14540,14544.5,14534.8496,14534.9502,24975,9573375,25
2021-04-27 09:41:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14536,14538.25,14534.1504,14535.5996,30600,9616050,26
2021-04-27 09:42:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14535.0498,14537.25,14531.5,14533,10875,9616050,27
2021-04-27 09:43:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14532.9004,14537.5996,14530.2998,14536.7998,12225,9616050,28
2021-04-27 09:44:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14535.9004,14548.9004,14535.9004,14547,35550,9621600,29
2021-04-27 09:45:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14548.75,14558.2998,14541,14545,130050,9621600,30
2021-04-27 09:46:00,NIFTY,NFO,Futures,29-APR-21,Others,0,14543.5,14548.4004,14542.0996,14543.5498,19500,9621600,31
