datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2024-10-21 09:15:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,25003.9,25020.45,24994.95,25003.15,120150,13237825,0
2024-10-21 09:16:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,25011,25030,25008.5,25025.15,39600,13237825,1
2024-10-21 09:17:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,25020,25022.15,25005.9,25010,27250,13237825,2
2024-10-21 09:18:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,25010.25,25010.25,24985.95,24985.95,42350,13203950,3
2024-10-21 09:19:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24985,24990,24980.8,24984,50925,13203950,4
2024-10-21 09:20:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24975.75,24977,24962.15,24975.25,58850,13203950,5
2024-10-21 09:21:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24977.45,24980.3,24960.5,24960.5,32000,13165925,6
2024-10-21 09:22:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24967.65,24973.75,24956.85,24969.95,22150,13165925,7
2024-10-21 09:23:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24969.8,24975,24964.25,24973.8,13300,13165925,8
2024-10-21 09:24:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24973.85,24979.15,24966.35,24974,19475,13156700,9
2024-10-21 09:25:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24972.2,24972.6,24953.55,24953.55,20450,13156700,10
2024-10-21 09:26:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24951,24964.6,24949.9,24961.9,47000,13156700,11
2024-10-21 09:27:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24960.15,24962.95,24943.35,24943.5,19325,13161750,12
2024-10-21 09:28:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24945,24949,24937.05,24948.9,38575,13161750,13
2024-10-21 09:29:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24946.6,24946.6,24935.15,24936.25,13350,13161750,14
2024-10-21 09:30:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24936.95,24944,24930.1,24936.5,32375,13176900,15
2024-10-21 09:31:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24935.5,24935.5,24920.6,24934.5,39525,13176900,16
2024-10-21 09:32:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24931,24937.85,24905.1,24909.55,27775,13176900,17
2024-10-21 09:33:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24909.5,24917.9,24882.8,24883.2,60650,13180350,18
2024-10-21 09:34:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24882.1,24883.7,24865.1,24866,45850,13180350,19
2024-10-21 09:35:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24866,24870.45,24840.8,24848.2,64550,13180350,20
2024-10-21 09:36:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24848.1,24864.4,24844.4,24846.85,52625,13190900,21
2024-10-21 09:37:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24850.7,24874.35,24850.7,24867.4,48650,13190900,22
2024-10-21 09:38:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24870.45,24871.6,24837,24837,30350,13190900,23
2024-10-21 09:39:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24837.95,24845.15,24832.8,24832.8,55250,13243925,24
2024-10-21 09:40:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24831.45,24836.35,24825.2,24833.35,26725,13243925,25
2024-10-21 09:41:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24830.05,24841,24815.05,24818.15,38550,13243925,26
2024-10-21 09:42:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24814,24815.95,24802,24802,43575,13224800,27
2024-10-21 09:43:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24801.45,24804.1,24785.1,24803.05,51925,13224800,28
2024-10-21 09:44:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24804.15,24819.85,24804.15,24818.45,44150,13224800,29
2024-10-21 09:45:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24815.3,24815.3,24786.75,24787.6,27250,13228075,30
2024-10-21 09:46:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24784,24809.1,24770.55,24805.85,56525,13228075,31
2024-10-21 09:47:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24806.15,24808.1,24795.2,24799,54100,13228075,32
2024-10-21 09:48:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24796.75,24804.85,24782.3,24790,16050,13254275,33
2024-10-21 09:49:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24787.5,24787.5,24754.6,24755.1,58975,13254275,34
2024-10-21 09:50:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24755.05,24760,24737.1,24760,64025,13254275,35
2024-10-21 09:51:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24755.2,24758.5,24730,24733.45,59975,13289750,36
2024-10-21 09:52:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24730.35,24744.25,24722,24733.05,43075,13289750,37
2024-10-21 09:53:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24735.05,24765.4,24735.05,24757.6,29775,13289750,38
2024-10-21 09:54:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24759.9,24777.25,24751.6,24774.95,31100,13256725,39
2024-10-21 09:55:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24772.4,24782,24763.15,24766.5,22625,13256725,40
2024-10-21 09:56:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24762.65,24765.4,24753.15,24757.2,16075,13256725,41
2024-10-21 09:57:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24757.65,24764.4,24754.05,24763.15,10675,13262025,42
2024-10-21 09:58:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24760,24780.8,24757.9,24779,17250,13262025,43
2024-10-21 09:59:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24772.05,24795,24772.05,24787.9,24275,13262025,44
2024-10-21 10:00:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24785,24794,24780.6,24791.95,14300,13265900,45
2024-10-21 10:01:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24791.9,24815,24790,24815,36100,13265900,46
2024-10-21 10:02:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24810,24833.9,24810,24833.7,41375,13265900,47
2024-10-21 10:03:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24830.05,24847,24826.15,24841.4,53300,13211575,48
2024-10-21 10:04:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24845,24858,24842.05,24853.75,29200,13211575,49
2024-10-21 10:05:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24854.65,24862,24842.25,24854,25800,13211575,50
2024-10-21 10:06:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24854,24877,24850,24870,52850,13183950,51
2024-10-21 10:07:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24870,24890,24867.5,24890,49800,13183950,52
2024-10-21 10:08:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24889.5,24920,24883.6,24918.95,68175,13183950,53
2024-10-21 10:09:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24923.05,24923.05,24877.5,24877.5,50450,13166875,54
2024-10-21 10:10:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24879.4,24880,24858.55,24867.6,22300,13166875,55
2024-10-21 10:11:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24866.55,24867.6,24845,24846.55,24775,13166875,56
2024-10-21 10:12:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24843.9,24848.4,24827,24837.85,18025,13172600,57
2024-10-21 10:13:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24837.75,24837.75,24810,24816.65,34600,13172600,58
2024-10-21 10:14:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24820.25,24853,24820.25,24850.2,12475,13172600,59
2024-10-21 10:15:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24850.6,24853,24837.35,24849.05,8925,13175400,60
2024-10-21 10:16:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24850,24853.05,24842,24846.35,9650,13175400,61
2024-10-21 10:17:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24846.8,24846.8,24833,24834.95,4700,13175400,62
2024-10-21 10:18:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24833.5,24849.9,24831,24840.9,21575,13166775,63
2024-10-21 10:19:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24840.35,24845.25,24826.75,24830.3,20300,13166775,64
2024-10-21 10:20:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24832.2,24836,24824.2,24827.45,3825,13166775,65
2024-10-21 10:21:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24830.2,24852.95,24829.15,24852.95,4800,13181225,66
2024-10-21 10:22:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24853,24858.7,24850.1,24856,6975,13181225,67
2024-10-21 10:23:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24856.5,24864.8,24842.7,24864.8,24275,13181225,68
2024-10-21 10:24:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24864.8,24870,24859.15,24859.75,10525,13187225,69
2024-10-21 10:25:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24853.55,24865,24850.6,24864.9,5325,13187225,70
2024-10-21 10:26:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24864.9,24867.65,24857.2,24862.35,5525,13187225,71
2024-10-21 10:27:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24864.95,24867.7,24836,24840.1,10725,13187225,72
2024-10-21 10:28:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24835,24850,24831.2,24850,7425,13183375,73
2024-10-21 10:29:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24853.6,24853.6,24840.8,24849.65,3900,13183375,74
2024-10-21 10:30:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24846.85,24848.45,24837.35,24848.45,8150,13183375,75
2024-10-21 10:31:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24847.2,24855.5,24843.65,24843.95,6125,13183300,76
2024-10-21 10:32:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24844.05,24844.05,24834,24835.45,2675,13183300,77
2024-10-21 10:33:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24835.1,24840,24825.3,24825.3,8225,13185600,78
2024-10-21 10:34:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24825.6,24826,24812.3,24813.6,19300,13185600,79
2024-10-21 10:35:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24816.85,24838.9,24816.4,24838,5050,13185600,80
2024-10-21 10:36:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24835.5,24845,24835.25,24839.2,3400,13185600,81
2024-10-21 10:37:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24838.6,24845,24836.8,24840.7,3200,13188275,82
2024-10-21 10:38:00,NIFTY,NFO,Futures,31-OCT-24,Others,0,24836.8,24846.7,24836.8,24845.2,4475,13188275,83
