datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2016-03-30 09:15:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7674.4502,7674.4502,7659.7002,7663.9502,240902,16052700,0
2016-03-30 09:16:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7663,7671.5,7663,7667,156600,16052700,1
2016-03-30 09:17:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7666.1499,7669.3501,7664.6001,7669.3501,123900,16139400,2
2016-03-30 09:18:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7669.5,7669.8999,7667,7667.5,64875,16139400,3
2016-03-30 09:19:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7668,7670,7665,7665.25,67575,16139400,4
2016-03-30 09:20:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7665.7998,7665.7998,7661.0498,7664.9502,66825,16171200,5
2016-03-30 09:21:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7664.3999,7667.3501,7664.0498,7666.2002,57975,16171200,6
2016-03-30 09:22:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7666.2002,7666.2002,7661.0498,7661.0498,60675,16171200,7
2016-03-30 09:23:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7661.25,7663,7658.2998,7661.5,82425,16136325,8
2016-03-30 09:24:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7659.9502,7665,7659.9502,7664,40725,16136325,9
2016-03-30 09:25:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7664.25,7664.25,7659.3999,7660.1499,29700,16136325,10
2016-03-30 09:26:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7660.1499,7663.5,7658.6001,7663.3501,42675,16140150,11
2016-03-30 09:27:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7663.3501,7664,7660,7663.5,29400,16140150,12
2016-03-30 09:28:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7662.6499,7664.1001,7659.8999,7659.9502,25575,16140150,13
2016-03-30 09:29:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7660,7660,7657.8999,7659.8999,35475,16166475,14
2016-03-30 09:30:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7659.8999,7663.9502,7659.6001,7663.7002,85800,16166475,15
2016-03-30 09:31:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7663.0498,7664.4502,7661.1001,7662.8999,31950,16166475,16
2016-03-30 09:32:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7662.2002,7664,7660.25,7663,29175,16234050,17
2016-03-30 09:33:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7664,7664,7661.0498,7663.4502,23100,16234050,18
2016-03-30 09:34:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7663,7665.5,7662,7664.75,24150,16234050,19
2016-03-30 09:35:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7666,7667,7664.75,7664.75,60675,16242000,20
2016-03-30 09:36:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7664.25,7666,7663.25,7663.8999,17475,16242000,21
2016-03-30 09:37:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7664.5,7664.5,7661.0498,7661.0498,23250,16242000,22
2016-03-30 09:38:00,NIFTY,NFO,Futures,31-MAR-16,Others,0,7662,7662,7654.5,7656,77925,16275600,23
