datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2019-05-29 09:15:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11916.7002,11918.9004,11907,11909,85053,14643825,0
2019-05-29 09:16:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11908.9502,11917.4004,11905.2998,11916.0498,61425,14643825,1
2019-05-29 09:17:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11915.7002,11916.9004,11908.9502,11911.2002,34800,14643825,2
2019-05-29 09:18:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11911.1504,11913.25,11903.2998,11910.5498,48525,14699550,3
2019-05-29 09:19:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11911.5,11915.5,11911.4004,11914.8496,44400,14699550,4
2019-05-29 09:20:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11913.6504,11917.5,11912,11912,57525,14699550,5
2019-05-29 09:21:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11912.0996,11917.9502,11912,11913.5,36225,14728725,6
2019-05-29 09:22:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11913.3496,11914.0498,11904.25,11905.0498,40050,14728725,7
2019-05-29 09:23:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11905,11909.8496,11903.5996,11907.0498,30450,14728725,8
2019-05-29 09:24:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11905.6504,11907.2002,11900,11907,42675,14724150,9
2019-05-29 09:25:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11906.2002,11910.75,11906.0996,11908.6504,26025,14724150,10
2019-05-29 09:26:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11908.0996,11911,11906.0498,11908.5,19575,14724150,11
2019-05-29 09:27:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11908.0996,11911.5,11907.7998,11908.5,39075,14717325,12
2019-05-29 09:28:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11908.3496,11913.7998,11908,11913.7998,19350,14717325,13
2019-05-29 09:29:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11913.5498,11918.0498,11913.5498,11915.25,33000,14717325,14
2019-05-29 09:30:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11915.25,11916,11910,11911,44700,14740200,15
2019-05-29 09:31:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11911.0996,11912.75,11906.0498,11906.0996,37125,14740200,16
2019-05-29 09:32:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11907,11911.25,11906.1504,11910.0996,40350,14740200,17
2019-05-29 09:33:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11910.0996,11910.1504,11907.9502,11909.5,63300,14792700,18
2019-05-29 09:34:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11910,11911,11905,11905,54300,14792700,19
2019-05-29 09:35:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11905,11908.8496,11904.2998,11906.2998,64575,14792700,20
2019-05-29 09:36:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11907.5996,11908.8496,11905.7002,11908.75,16650,14896650,21
2019-05-29 09:37:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11908.4502,11908.5996,11903.0498,11904.25,23625,14896650,22
2019-05-29 09:38:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11904.9004,11908.9004,11904.9004,11908.25,16500,14896650,23
2019-05-29 09:39:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11907.75,11907.75,11902.5,11902.5,20325,14910000,24
2019-05-29 09:40:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11901.0498,11902.9502,11895.8496,11900.5,86100,14910000,25
2019-05-29 09:41:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11900.1504,11903.7998,11899.2002,11902.0996,18675,14910000,26
2019-05-29 09:42:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11905,11905,11900,11902.2998,16575,14922375,27
2019-05-29 09:43:00,NIFTY,NFO,Futures,30-MAY-19,Others,0,11902.7998,11904.9502,11901.1504,11902.0498,47325,14922375,28
