datetime,open,high,low,close,volume,open_interest
2025-06-25 09:15:00,25152.1,25189.0,25130.2,25165.6,262050,7301625
2025-06-25 09:20:00,25167.0,25187.6,25143.0,25163.3,206025,7260225
2025-06-25 09:25:00,25160.0,25188.9,25160.0,25171.9,101775,7246275
2025-06-25 09:30:00,25172.0,25198.0,25172.0,25196.2,113250,7251075
2025-06-25 09:35:00,25197.5,25208.8,25187.8,25190.3,112275,7244475
2025-06-25 09:40:00,25190.0,25217.7,25190.0,25215.0,78150,7247475
2025-06-25 09:45:00,25213.3,25224.0,25190.1,25204.5,116700,7250250
2025-06-25 09:50:00,25197.6,25220.0,25195.5,25206.9,74250,7241700
2025-06-25 09:55:00,25204.1,25219.6,25200.0,25219.6,48525,7257300
2025-06-25 10:00:00,25219.8,25222.8,25202.6,25204.0,42600,7251150
2025-06-25 10:05:00,25203.8,25214.0,25197.7,25209.0,33225,7257150
2025-06-25 10:10:00,25208.0,25214.0,25191.0,25191.3,30225,7263600
2025-06-25 10:15:00,25191.4,25214.6,25191.0,25209.4,37050,7269150
2025-06-25 10:20:00,25209.4,25222.0,25207.3,25221.0,38250,7284450
2025-06-25 10:25:00,25220.6,25229.9,25215.3,25220.0,78450,7296975
2025-06-25 10:30:00,25220.0,25227.0,25213.4,25218.8,24150,7318875
2025-06-25 10:35:00,25218.9,25232.1,25218.8,25226.0,31425,7319175
2025-06-25 10:40:00,25226.0,25229.9,25209.0,25209.0,23325,7325025
2025-06-25 10:45:00,25208.7,25217.8,25198.7,25210.4,22875,7360650
2025-06-25 10:50:00,25214.8,25243.0,25208.9,25235.2,89175,7379550
2025-06-25 10:55:00,25237.9,25243.8,25221.9,25224.0,31200,7386825
2025-06-25 11:00:00,25229.0,25236.0,25220.2,25230.0,19200,7416075
2025-06-25 11:05:00,25234.0,25238.0,25229.2,25234.6,22500,7414500
2025-06-25 11:10:00,25232.3,25238.0,25211.4,25213.3,23325,7423950
2025-06-25 11:15:00,25213.3,25228.0,25209.2,25228.0,38325,7441725
2025-06-25 11:20:00,25227.7,25236.0,25221.5,25230.8,31725,7443075
2025-06-25 11:25:00,25231.0,25240.0,25229.6,25233.7,26475,7463325
2025-06-25 11:30:00,25233.7,25243.6,25230.0,25238.0,27075,7476375
2025-06-25 11:35:00,25234.0,25240.0,25230.6,25231.8,29100,7479825
2025-06-25 11:40:00,25231.6,25233.9,25224.0,25229.3,25575,7489350
2025-06-25 11:45:00,25229.4,25232.0,25222.0,25222.4,17175,7499100
2025-06-25 11:50:00,25225.9,25229.0,25220.0,25223.6,18150,7520550
2025-06-25 11:55:00,25227.0,25230.0,25222.3,25222.5,11100,7523400
2025-06-25 12:00:00,25228.0,25228.0,25201.0,25215.0,55575,7514400
2025-06-25 12:05:00,25215.9,25218.0,25204.4,25214.9,26625,7513725
2025-06-25 12:10:00,25212.0,25215.0,25202.0,25205.0,17025,7517175
2025-06-25 12:15:00,25205.2,25218.7,25187.2,25196.0,52800,7516800
2025-06-25 12:20:00,25197.0,25225.0,25196.0,25222.8,24975,7510950
2025-06-25 12:25:00,25222.8,25230.0,25222.4,25226.4,18150,7512450
2025-06-25 12:30:00,25229.1,25237.6,25221.8,25226.3,36825,7513350
2025-06-25 12:35:00,25225.2,25239.9,25224.1,25236.9,41400,7540200
2025-06-25 12:40:00,25236.9,25240.0,25225.2,25226.1,22050,7541025
2025-06-25 12:45:00,25226.0,25228.0,25213.4,25216.9,24975,7542825
2025-06-25 12:50:00,25216.9,25224.9,25211.0,25219.9,30975,7539150
2025-06-25 12:55:00,25219.9,25237.1,25217.7,25234.3,36300,7531725
2025-06-25 13:00:00,25234.3,25239.0,25229.0,25238.9,17400,7534200
2025-06-25 13:05:00,25238.9,25258.0,25238.2,25249.3,76200,7536675
2025-06-25 13:10:00,25249.0,25275.0,25246.7,25268.1,100050,7534800
2025-06-25 13:15:00,25267.7,25268.8,25251.6,25253.6,42000,7537050
2025-06-25 13:20:00,25255.9,25280.0,25253.4,25275.5,54300,7539000
2025-06-25 13:25:00,25275.5,25287.1,25270.0,25280.1,91575,7523700
2025-06-25 13:30:00,25287.2,25290.0,25266.5,25266.5,58575,7544400
2025-06-25 13:35:00,25267.7,25275.0,25262.3,25269.7,37425,7560300
2025-06-25 13:40:00,25265.4,25280.0,25263.6,25280.0,17400,7602825
2025-06-25 13:45:00,25280.0,25280.0,25270.0,25276.9,23025,7602825
2025-06-25 13:50:00,25273.1,25277.0,25261.0,25261.0,16500,7602375
2025-06-25 13:55:00,25261.0,25268.5,25254.0,25259.0,25800,7603050
2025-06-25 14:00:00,25255.0,25258.9,25238.4,25241.2,52650,7601325
2025-06-25 14:05:00,25241.0,25264.9,25241.0,25260.2,25650,7604025
2025-06-25 14:10:00,25260.0,25268.0,25255.0,25268.0,33825,7622175
2025-06-25 14:15:00,25263.6,25275.0,25263.6,25266.0,41025,7650900
2025-06-25 14:20:00,25265.0,25277.0,25265.0,25277.0,29175,7654275
2025-06-25 14:25:00,25274.3,25282.5,25274.1,25280.5,36675,7686375
2025-06-25 14:30:00,25275.0,25280.3,25246.8,25258.9,90225,7710375
2025-06-25 14:35:00,25253.1,25265.3,25252.0,25256.2,28875,7720575
2025-06-25 14:40:00,25260.0,25270.8,25256.1,25270.0,29100,7708425
2025-06-25 14:45:00,25270.0,25270.0,25253.0,25254.0,46275,7729125
2025-06-25 14:50:00,25253.1,25264.5,25251.1,25256.7,41175,7747350
2025-06-25 14:55:00,25262.6,25262.6,25251.0,25254.9,31650,7787175
2025-06-25 15:00:00,25255.2,25266.7,25252.3,25266.0,63750,7890150
2025-06-25 15:05:00,25265.9,25266.2,25240.0,25241.9,139275,8028375
2025-06-25 15:10:00,25242.1,25258.0,25240.0,25253.7,73350,7980750
2025-06-25 15:15:00,25253.0,25256.3,25242.6,25247.1,64725,8099775
2025-06-25 15:20:00,25248.0,25251.1,25241.5,25243.5,65325,8094300
2025-06-25 15:25:00,25243.0,25255.0,25242.2,25250.0,105225,8117625
