open,high,low,close,volume,open_interest,datetime
26179.0,26191.7,26160.3,26184.5,61650,10095225,2025-10-28 09:15:00
26184.7,26192.0,26168.4,26184.8,50625,10095225,2025-10-28 09:16:00
26182.0,26184.7,26173.1,26178.6,23025,10095225,2025-10-28 09:17:00
26173.5,26176.1,26160.3,26164.9,18150,10132500,2025-10-28 09:18:00
26165.0,26165.7,26151.0,26152.0,23925,10132500,2025-10-28 09:19:00
26152.1,26161.2,26140.0,26141.8,62925,10132500,2025-10-28 09:20:00
26141.0,26159.9,26140.7,26152.8,24750,10172325,2025-10-28 09:21:00
26149.0,26169.2,26147.4,26169.1,26400,10172325,2025-10-28 09:22:00
26161.7,26185.0,26160.5,26180.0,22650,10172325,2025-10-28 09:23:00
26180.0,26184.9,26154.0,26156.0,21750,10217625,2025-10-28 09:24:00
26155.1,26167.6,26144.0,26160.7,20775,10217625,2025-10-28 09:25:00
26168.8,26176.9,26161.3,26166.1,19875,10217625,2025-10-28 09:26:00
26164.7,26168.0,26155.0,26156.3,20400,10237500,2025-10-28 09:27:00
26155.1,26166.0,26155.1,26164.0,6375,10237500,2025-10-28 09:28:00
26162.8,26174.9,26160.6,26167.7,11775,10237500,2025-10-28 09:29:00
26168.4,26175.0,26160.0,26175.0,7425,10257000,2025-10-28 09:30:00
26174.8,26178.3,26170.0,26170.0,12150,10257000,2025-10-28 09:31:00
26173.2,26198.0,26170.9,26193.2,13950,10257000,2025-10-28 09:32:00
26198.0,26218.3,26196.1,26206.6,40200,10266750,2025-10-28 09:33:00
26210.0,26215.0,26205.0,26212.0,22800,10266750,2025-10-28 09:34:00
26214.6,26225.0,26212.0,26220.0,45450,10266750,2025-10-28 09:35:00
26215.2,26221.2,26211.0,26211.5,29175,10266750,2025-10-28 09:36:00
26212.4,26221.1,26211.0,26215.3,19125,10287525,2025-10-28 09:37:00
26216.3,26221.3,26215.0,26219.0,12750,10287525,2025-10-28 09:38:00
26219.0,26220.0,26211.0,26211.0,11025,10285125,2025-10-28 09:39:00
26210.5,26216.4,26196.0,26196.0,46125,10285125,2025-10-28 09:40:00
