open,high,low,close,volume,open_interest,datetime
24601.5,24623.9,24580.5,24620.0,154245,12642630,2026-08-03 09:15:00
24620.0,24634.0,24615.0,24632.0,67925,12642630,2026-08-03 09:16:00
24633.0,24635.0,24613.0,24622.1,61945,12682410,2026-08-03 09:17:00
24622.1,24625.8,24614.0,24618.6,44330,12706915,2026-08-03 09:18:00
24621.6,24622.0,24610.2,24618.0,38675,12706915,2026-08-03 09:19:00
24618.0,24626.5,24616.9,24622.0,43875,12715690,2026-08-03 09:20:00
24620.9,24623.1,24614.8,24618.9,27820,12714325,2026-08-03 09:21:00
24618.9,24620.0,24611.0,24612.0,20735,12705875,2026-08-03 09:22:00
24613.9,24614.9,24606.6,24613.9,15405,12709515,2026-08-03 09:23:00
24613.0,24615.0,24607.0,24614.4,20995,12712180,2026-08-03 09:24:00
24614.4,24618.0,24613.0,24618.0,25805,12589850,2026-08-03 09:25:00
24618.0,24619.0,24615.1,24618.0,14820,12562355,2026-08-03 09:26:00
24618.0,24619.7,24613.0,24618.8,27885,12564240,2026-08-03 09:27:00
24616.2,24619.9,24616.0,24619.8,15860,12550460,2026-08-03 09:28:00
24619.8,24623.4,24616.0,24623.4,47385,12551435,2026-08-03 09:29:00
24623.4,24633.0,24623.4,24630.5,33670,12545845,2026-08-03 09:30:00
24631.5,24632.1,24621.0,24625.0,21905,12548510,2026-08-03 09:31:00
24625.5,24630.0,24621.6,24630.0,13130,12467650,2026-08-03 09:32:00
24628.6,24632.9,24620.0,24621.6,22620,12469470,2026-08-03 09:33:00
24624.0,24631.0,24620.0,24630.4,38155,12479870,2026-08-03 09:34:00
24631.0,24634.4,24626.0,24629.0,24180,12504830,2026-08-03 09:35:00
24629.9,24633.0,24629.0,24630.8,10595,12515100,2026-08-03 09:36:00
24630.5,24632.4,24624.9,24625.0,13520,12519260,2026-08-03 09:37:00
24626.0,24632.0,24622.6,24630.0,27105,12496900,2026-08-03 09:38:00
24630.0,24633.6,24629.0,24632.9,11765,12507170,2026-08-03 09:39:00
24631.5,24634.0,24630.0,24632.9,12545,12508535,2026-08-03 09:40:00
24632.9,24635.0,24630.6,24635.0,8450,12510160,2026-08-03 09:41:00
24634.9,24638.0,24634.0,24635.5,12805,12407590,2026-08-03 09:42:00
24635.0,24635.9,24630.1,24632.0,24765,12411620,2026-08-03 09:43:00
24633.0,24637.4,24632.0,24637.0,18070,12420785,2026-08-03 09:44:00
24637.0,24637.9,24630.1,24633.5,14495,12419290,2026-08-03 09:45:00
24633.5,24635.5,24630.1,24633.5,5395,12416495,2026-08-03 09:46:00
24633.5,24634.7,24630.0,24631.0,8385,12396800,2026-08-03 09:47:00
24630.5,24632.1,24627.1,24631.7,13000,12399855,2026-08-03 09:48:00
24631.8,24632.9,24627.6,24630.5,11115,12405640,2026-08-03 09:49:00
24630.5,24632.9,24629.5,24632.0,10075,12413050,2026-08-03 09:50:00
24632.0,24636.0,24630.3,24635.5,11830,12416755,2026-08-03 09:51:00
24634.7,24636.4,24634.5,24635.9,6695,12401740,2026-08-03 09:52:00
24635.9,24637.0,24631.9,24634.5,7605,12403755,2026-08-03 09:53:00
24635.0,24639.3,24631.6,24639.3,10075,12400570,2026-08-03 09:54:00
24639.1,24642.0,24638.1,24642.0,30940,12403040,2026-08-03 09:55:00
24641.4,24645.0,24638.1,24644.9,14105,12405380,2026-08-03 09:56:00
24644.9,24648.3,24644.5,24646.9,21450,12412270,2026-08-03 09:57:00
24646.5,24649.4,24645.0,24648.5,14885,12389130,2026-08-03 09:58:00
24648.5,24649.7,24645.6,24646.9,17745,12397905,2026-08-03 09:59:00
24647.0,24650.0,24641.5,24650.0,20865,12405640,2026-08-03 10:00:00
24649.6,24652.0,24641.5,24644.1,20800,12414935,2026-08-03 10:01:00
24647.5,24649.8,24640.0,24646.4,13390,12414805,2026-08-03 10:02:00
24643.6,24646.5,24640.0,24646.0,15080,12419680,2026-08-03 10:03:00
24645.8,24648.8,24641.6,24648.7,16250,12376195,2026-08-03 10:04:00
24648.7,24650.6,24645.0,24650.0,15795,12371450,2026-08-03 10:05:00
24650.0,24651.5,24641.0,24648.5,20280,12373335,2026-08-03 10:06:00
