datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2019-04-02 09:15:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11763.9502,11764,11740.4004,11743.7002,160053,15991125,0
2019-04-02 09:16:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11743.3496,11745.0498,11730.0498,11734.2002,93150,16020900,1
2019-04-02 09:17:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11735.4004,11740.25,11732.4004,11736,115050,16020900,2
2019-04-02 09:18:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11735.7998,11741.2998,11734.4004,11740.2998,75075,16020900,3
2019-04-02 09:19:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11740.7998,11741.2998,11734.0498,11734.8496,57300,16097325,4
2019-04-02 09:20:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11734.7998,11734.9502,11723.2002,11723.2002,73725,16097325,5
2019-04-02 09:21:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11724.25,11730.3496,11721.7002,11730.1504,59925,16097325,6
2019-04-02 09:22:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11730,11731.6504,11726,11726.4502,40350,16125225,7
2019-04-02 09:23:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11728,11729.9004,11727,11728.0498,22800,16125225,8
2019-04-02 09:24:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11727.9502,11730.4004,11723.2998,11723.3496,36375,16125225,9
2019-04-02 09:25:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11723.2998,11727,11716,11716.2998,61500,16136700,10
2019-04-02 09:26:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11716.9502,11718.75,11712.2002,11714.25,45450,16136700,11
2019-04-02 09:27:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11714,11721,11712.5996,11720,40350,16136700,12
2019-04-02 09:28:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11720.6504,11725.7998,11720.3496,11723,28950,16133025,13
2019-04-02 09:29:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11724,11730.1504,11722.4004,11730.1504,26100,16133025,14
2019-04-02 09:30:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11729.5996,11734.5996,11729.2998,11732.0498,30600,16133025,15
2019-04-02 09:31:00,NIFTY,NFO,Futures,25-APR-19,Others,0,11732.0996,11733.8496,11729.1504,11729.1504,24075,16138125,16
