datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2017-03-27 09:15:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9109,9111.0498,9084.5498,9088.0498,209927,25783576,0
2017-03-27 09:16:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9088.0996,9088.0996,9084.0996,9085.0498,79725,25856324,1
2017-03-27 09:17:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9085.0996,9087.3496,9084.2002,9084.8496,63300,25856324,2
2017-03-27 09:18:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9084.5498,9089.9004,9083.7998,9089,52575,25856324,3
2017-03-27 09:19:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9089.7002,9094.7998,9088.2002,9094.7998,47325,25922324,4
2017-03-27 09:20:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9094,9094.8496,9092,9092,30900,25922324,5
2017-03-27 09:21:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9092.7998,9092.7998,9090,9091.0996,30975,25922324,6
2017-03-27 09:22:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9092,9093.7998,9091.2002,9092.5996,50775,25920676,7
2017-03-27 09:23:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9093,9093.75,9088.25,9088.7002,35775,25920676,8
2017-03-27 09:24:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9088.25,9090.0498,9088,9088,48825,25920676,9
2017-03-27 09:25:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9088.3496,9088.3496,9085,9085,29775,25943400,10
2017-03-27 09:26:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9085.4004,9085.5,9082.2002,9085,62325,25943400,11
2017-03-27 09:27:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9085,9086.8496,9084,9086,20250,25943400,12
2017-03-27 09:28:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9086,9088,9085.5,9088,36750,26001900,13
2017-03-27 09:29:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9088.9004,9089.9004,9087.4502,9089.9004,32775,26001900,14
2017-03-27 09:30:00,NIFTY,NFO,Futures,30-MAR-17,Others,0,9089.9502,9092.75,9088.9004,9091.9004,35250,26001900,15
