datetime,open,high,low,close,volume,open_interest
2024-11-11 09:15:00,24150.0,24150.0,24092.6,24141.2,325175,11358175
2024-11-11 09:20:00,24136.35,24179.25,24125.25,24141.0,156575,11389425
2024-11-11 09:25:00,24141.35,24176.9,24136.9,24172.45,76100,11405100
2024-11-11 09:30:00,24170.1,24211.1,24170.0,24211.1,150925,11430000
2024-11-11 09:35:00,24211.25,24228.55,24192.7,24192.7,124875,11409075
2024-11-11 09:40:00,24196.15,24225.0,24168.2,24217.8,124050,11394625
2024-11-11 09:45:00,24217.8,24246.0,24201.0,24240.0,75525,11399000
2024-11-11 09:50:00,24239.95,24240.0,24211.9,24228.8,42825,11400625
2024-11-11 09:55:00,24231.0,24250.0,24205.0,24228.15,60625,11398575
2024-11-11 10:00:00,24230.0,24230.75,24195.6,24206.7,52625,11395225
2024-11-11 10:05:00,24205.75,24228.65,24201.55,24215.3,25300,11393125
2024-11-11 10:10:00,24213.1,24218.65,24185.35,24197.65,39425,11395075
2024-11-11 10:15:00,24190.3,24201.75,24185.0,24189.0,29325,11395725
2024-11-11 10:20:00,24189.0,24229.0,24185.0,24229.0,34225,11396200
2024-11-11 10:25:00,24230.0,24311.0,24226.0,24310.0,286150,11372500
2024-11-11 10:30:00,24311.0,24329.4,24299.7,24304.65,278425,11349150
2024-11-11 10:35:00,24303.2,24348.0,24301.8,24338.0,80075,11333350
2024-11-11 10:40:00,24336.4,24355.55,24320.45,24322.6,111225,11338175
2024-11-11 10:45:00,24323.0,24336.25,24311.05,24321.15,65000,11342450
2024-11-11 10:50:00,24320.25,24328.75,24310.0,24321.25,30725,11334000
2024-11-11 10:55:00,24321.7,24346.0,24321.1,24345.0,33125,11337300
2024-11-11 11:00:00,24347.0,24350.0,24340.35,24350.0,55900,11340475
2024-11-11 11:05:00,24350.25,24368.35,24347.65,24359.9,114675,11328325
2024-11-11 11:10:00,24361.15,24402.6,24355.6,24397.8,161725,11336825
2024-11-11 11:15:00,24397.65,24411.75,24393.95,24401.85,128675,11354275
2024-11-11 11:20:00,24402.5,24405.0,24390.1,24402.0,70000,11346300
2024-11-11 11:25:00,24400.25,24402.0,24383.85,24390.45,55700,11328875
2024-11-11 11:30:00,24397.3,24411.8,24390.4,24402.0,47775,11328025
2024-11-11 11:35:00,24403.05,24410.0,24393.05,24396.05,34975,11320025
2024-11-11 11:40:00,24396.55,24434.0,24396.55,24426.15,168875,11307625
2024-11-11 11:45:00,24428.0,24430.0,24400.1,24404.75,60675,11326400
2024-11-11 11:50:00,24404.95,24404.95,24373.2,24379.35,63125,11312050
2024-11-11 11:55:00,24380.55,24390.05,24366.1,24368.2,33225,11177300
2024-11-11 12:00:00,24367.8,24380.0,24348.0,24365.55,60600,11169225
2024-11-11 12:05:00,24365.65,24366.95,24333.0,24339.45,93750,11174650
2024-11-11 12:10:00,24335.1,24337.25,24310.35,24337.25,99975,11149075
2024-11-11 12:15:00,24337.3,24344.75,24311.0,24313.0,40450,11158150
2024-11-11 12:20:00,24315.65,24324.75,24271.2,24290.55,143525,11172050
2024-11-11 12:25:00,24287.0,24315.0,24280.05,24303.0,49375,11173250
2024-11-11 12:30:00,24306.25,24319.9,24295.55,24299.95,47775,11182025
2024-11-11 12:35:00,24304.0,24330.0,24303.25,24326.1,28200,11181950
2024-11-11 12:40:00,24323.0,24335.0,24320.0,24328.15,15000,11180825
2024-11-11 12:45:00,24328.05,24339.8,24310.0,24310.0,23900,11182950
2024-11-11 12:50:00,24311.0,24320.0,24302.6,24310.25,16075,11184600
2024-11-11 12:55:00,24309.95,24311.55,24295.0,24306.1,19775,11178600
2024-11-11 13:00:00,24310.0,24320.0,24300.0,24317.9,10250,11179000
2024-11-11 13:05:00,24317.95,24319.0,24300.0,24301.55,9200,11181150
2024-11-11 13:10:00,24302.45,24311.45,24280.0,24300.0,31650,11184600
2024-11-11 13:15:00,24295.05,24307.3,24256.0,24267.6,52050,11188075
2024-11-11 13:20:00,24256.0,24294.3,24254.0,24285.0,80350,11188450
2024-11-11 13:25:00,24289.2,24297.8,24280.55,24280.55,29625,11194675
2024-11-11 13:30:00,24281.0,24297.75,24273.25,24289.25,25475,11197875
2024-11-11 13:35:00,24289.25,24293.15,24270.0,24271.0,23375,11198800
2024-11-11 13:40:00,24271.0,24271.0,24210.85,24219.0,248250,11232625
2024-11-11 13:45:00,24220.5,24229.8,24211.0,24220.0,101525,11245675
