datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2022-09-08 09:15:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17750,17776.95,17750,17760.3,308400,12808900,0
2022-09-08 09:16:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17760,17767.9,17757.35,17765,163850,12808900,1
2022-09-08 09:17:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17763.25,17766.95,17751.5,17754.45,97700,12871350,2
2022-09-08 09:18:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17752.35,17759.95,17750,17750,70550,12871350,3
2022-09-08 09:19:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17750,17754.45,17742.25,17743.7,65650,12871350,4
2022-09-08 09:20:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17748.45,17758.75,17745.8,17756.15,82250,12852900,5
2022-09-08 09:21:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17753.7,17757.95,17745.65,17755.15,60950,12852900,6
2022-09-08 09:22:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17757.05,17760,17752.1,17758.8,32700,12852900,7
2022-09-08 09:23:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17760,17773,17760,17773,57850,12851050,8
2022-09-08 09:24:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17774,17784.7,17770.9,17784.5,107250,12851050,9
2022-09-08 09:25:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17786,17793.5,17785.05,17791,84500,12851050,10
2022-09-08 09:26:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17791.5,17798,17787,17790.45,66600,12910800,11
2022-09-08 09:27:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17791.6,17791.65,17784.2,17788,55750,12910800,12
2022-09-08 09:28:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17788.95,17790.1,17781.2,17785.6,61750,12910800,13
2022-09-08 09:29:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17786.7,17790,17783.85,17788.45,30100,12940800,14
2022-09-08 09:30:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17787.9,17799.85,17786.95,17794.1,89800,12940800,15
2022-09-08 09:31:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17793.9,17794.15,17787.15,17788.7,23850,12940800,16
2022-09-08 09:32:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17789.3,17800,17789.3,17799.25,40950,12988800,17
2022-09-08 09:33:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17799,17806.1,17797.55,17804.1,65650,12988800,18
2022-09-08 09:34:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17806,17806.4,17799,17802.6,56100,12988800,19
2022-09-08 09:35:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17803.55,17805,17800.05,17804.05,31450,13012900,20
2022-09-08 09:36:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17804.05,17812.75,17804.05,17805,66200,13012900,21
2022-09-08 09:37:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17803.95,17809.8,17802.05,17802.05,23000,13012900,22
2022-09-08 09:38:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17805,17805.55,17796.6,17797.55,22600,13026700,23
2022-09-08 09:39:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17796.05,17798.55,17791.45,17796.9,27900,13026700,24
2022-09-08 09:40:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17794.9,17798.3,17790.5,17796,27850,13026700,25
2022-09-08 09:41:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17795.95,17796.55,17792.2,17794.3,16800,13038200,26
2022-09-08 09:42:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17794.6,17795.95,17786.9,17787.65,23300,13038200,27
2022-09-08 09:43:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17786.4,17795,17783.4,17791.65,35350,13038200,28
2022-09-08 09:44:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17791.95,17796,17790.05,17796,19850,13046750,29
2022-09-08 09:45:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17795.35,17801.15,17794.75,17801.15,21750,13046750,30
2022-09-08 09:46:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17801.15,17803,17795.95,17795.95,14800,13046750,31
2022-09-08 09:47:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17796.75,17798,17791.5,17796.7,13350,13059550,32
2022-09-08 09:48:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17798,17800,17790,17790,13350,13059550,33
2022-09-08 09:49:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17789.5,17790,17782,17786.05,30150,13059550,34
2022-09-08 09:50:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17785.35,17794.75,17785.35,17794.75,15750,13063350,35
2022-09-08 09:51:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17794.1,17796.75,17790,17792.25,13550,13063350,36
2022-09-08 09:52:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17794.6,17794.95,17790.65,17794,13300,13063350,37
2022-09-08 09:53:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17792.95,17799.65,17792.8,17794.65,21700,13066950,38
2022-09-08 09:54:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17794.75,17799,17793.75,17795,11350,13066950,39
2022-09-08 09:55:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17794,17796.5,17791.1,17791.1,13550,13066950,40
2022-09-08 09:56:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17791.1,17791.1,17782,17782.15,16400,13075500,41
2022-09-08 09:57:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17782.35,17787.6,17781.7,17782.9,16350,13075500,42
2022-09-08 09:58:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17783,17785,17775.1,17775.2,32150,13075500,43
2022-09-08 09:59:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17775.1,17789,17775.1,17786.9,28450,13087750,44
2022-09-08 10:00:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17788.8,17788.8,17779.95,17784.2,12550,13087750,45
2022-09-08 10:01:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17785,17785.6,17781.45,17783,18750,13087750,46
2022-09-08 10:02:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17786,17788,17781.45,17782.95,5950,13101500,47
2022-09-08 10:03:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17782.95,17786.15,17782.75,17786.15,9350,13101500,48
2022-09-08 10:04:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17787.8,17791.95,17784.8,17790.6,17050,13101500,49
2022-09-08 10:05:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17791.9,17792,17789,17789.95,10350,13116500,50
2022-09-08 10:06:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17790.25,17796,17783,17783,12000,13116500,51
2022-09-08 10:07:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17782,17782,17776.2,17780,9650,13116500,52
2022-09-08 10:08:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17780,17780,17772.5,17778.1,22050,13126050,53
2022-09-08 10:09:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17778.65,17780.9,17775.4,17777,9400,13126050,54
2022-09-08 10:10:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17776.1,17777,17773,17776.65,14750,13126050,55
2022-09-08 10:11:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17776.65,17784,17775.2,17782,11400,13125150,56
2022-09-08 10:12:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17782,17786.4,17780,17783.05,10150,13125150,57
2022-09-08 10:13:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17785.7,17788.55,17784.7,17788.25,5350,13125150,58
2022-09-08 10:14:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17788.15,17789.35,17785.8,17789.35,6200,13128350,59
2022-09-08 10:15:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17789.1,17796.9,17789.1,17796.4,31250,13128350,60
2022-09-08 10:16:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17796.05,17804.3,17796.05,17804,34600,13128350,61
2022-09-08 10:17:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17804.9,17805.1,17800,17800.15,19700,13139400,62
2022-09-08 10:18:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17803,17804,17796.95,17799,13950,13139400,63
2022-09-08 10:19:00,NIFTY,NFO,Futures,29-SEP-22,Others,0,17797,17800,17797,17799.5,9800,13139400,64
