datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2019-09-06 09:15:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10900,10925,10900,10921.4004,213526,17515350,0
2019-09-06 09:16:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10921.4502,10922.4004,10910.75,10911.7002,88125,17515350,1
2019-09-06 09:17:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10912.4502,10927.2998,10912.4502,10921.7002,97800,17602724,2
2019-09-06 09:18:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10923.7998,10930,10923.75,10924.7002,85800,17602724,3
2019-09-06 09:19:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10922.2002,10944.9004,10920,10944.9004,179775,17602724,4
2019-09-06 09:20:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10938.25,10948.25,10933.5498,10941.6504,208950,17632950,5
2019-09-06 09:21:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10942.75,10943.3496,10932.0498,10936.25,58800,17632950,6
2019-09-06 09:22:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10936.9502,10938,10930.0996,10932.9004,70425,17632950,7
2019-09-06 09:23:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10933.7998,10938.7002,10929.5996,10937.9502,46200,17700000,8
2019-09-06 09:24:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10938.6504,10939.9502,10933.1504,10937.3496,48750,17700000,9
2019-09-06 09:25:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10939,10943.7002,10931,10931.9502,56550,17700000,10
2019-09-06 09:26:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10931.9502,10933.9004,10925.75,10929,42750,17755650,11
2019-09-06 09:27:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10930,10933.2998,10924.9502,10928.5996,58350,17755650,12
2019-09-06 09:28:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10929.5498,10935,10926.2002,10927.3496,57150,17755650,13
2019-09-06 09:29:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10926.4502,10932.7998,10926.4502,10932.7998,28800,17829076,14
2019-09-06 09:30:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10931.9502,10935.5996,10922.2002,10934.3496,132225,17829076,15
2019-09-06 09:31:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10932.2998,10938.6504,10930.4502,10937.75,56775,17829076,16
2019-09-06 09:32:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10938.1504,10939.9502,10936.7002,10938.5,35250,17887724,17
2019-09-06 09:33:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10936,10936,10931.5996,10934.25,28425,17887724,18
2019-09-06 09:34:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10934.7998,10942.4004,10932.25,10938.75,46200,17887724,19
2019-09-06 09:35:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10938.7002,10945,10937.9502,10943.9502,27600,17917800,20
2019-09-06 09:36:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10945,10946,10940,10946,48225,17917800,21
2019-09-06 09:37:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10946,10951.0498,10944.9502,10946.9004,117375,17917800,22
2019-09-06 09:38:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10947,10949,10941.4004,10942.9004,24900,17947876,23
2019-09-06 09:39:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10942.9502,10944,10940.2998,10944,25650,17947876,24
2019-09-06 09:40:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10944,10948.9502,10944,10945.5,32925,17947876,25
2019-09-06 09:41:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10945.3496,10947.2002,10943.2998,10945.4004,23925,17974650,26
2019-09-06 09:42:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10944.25,10945.3496,10940,10940,27750,17974650,27
2019-09-06 09:43:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10941,10943.25,10937.2998,10938.75,37500,17974650,28
2019-09-06 09:44:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10940,10942,10935.4004,10937.4502,19425,17992200,29
2019-09-06 09:45:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10938.2002,10942.8496,10936.9004,10940.2002,25575,17992200,30
2019-09-06 09:46:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10940.7998,10941.0996,10937.7002,10938.6504,27375,17992200,31
2019-09-06 09:47:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10938,10938,10932.2998,10934.8496,25200,18013050,32
2019-09-06 09:48:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10934.5996,10935.6504,10932,10935.6504,19200,18013050,33
2019-09-06 09:49:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10935.6504,10936.75,10933,10933,21000,18013050,34
2019-09-06 09:50:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10933.0996,10935,10928.0498,10932,43800,18036750,35
2019-09-06 09:51:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10932,10934.2998,10928.7002,10930,23175,18036750,36
2019-09-06 09:52:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10929.9004,10932,10929.0498,10931.4502,18000,18036750,37
2019-09-06 09:53:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10931.5,10934.75,10931,10933.5996,10200,18070950,38
2019-09-06 09:54:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10933.4502,10945,10933.3496,10944.75,36225,18070950,39
2019-09-06 09:55:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10943.9004,10943.9004,10940.1504,10942.75,17550,18070950,40
2019-09-06 09:56:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10942,10944.2998,10939.9502,10942.7002,18750,18085276,41
2019-09-06 09:57:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10942.5,10947.9502,10942.5,10944,41850,18085276,42
2019-09-06 09:58:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10944,10946.5,10942.0498,10944.25,23400,18085276,43
2019-09-06 09:59:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10944.4004,10945.3496,10941.2002,10944.3496,21450,18106800,44
2019-09-06 10:00:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10944.5,10947.75,10940,10940,78450,18106800,45
2019-09-06 10:01:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10940.25,10942,10935.6504,10936,18225,18106800,46
2019-09-06 10:02:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10937,10937.2998,10935.0996,10935.0996,15300,18153376,47
2019-09-06 10:03:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10934.0996,10935,10931.4004,10934,36150,18153376,48
2019-09-06 10:04:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10933,10934,10930,10932,28800,18153376,49
2019-09-06 10:05:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10930,10931.8496,10928,10928,22950,18200776,50
2019-09-06 10:06:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10927.6504,10928,10923.9004,10924,39375,18200776,51
2019-09-06 10:07:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10922.9502,10925.0498,10921.3496,10923.9004,37725,18200776,52
2019-09-06 10:08:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10924.7998,10924.7998,10917.8496,10918.0996,65850,18211950,53
2019-09-06 10:09:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10919.4502,10924.9004,10917.2002,10923.5498,43275,18211950,54
2019-09-06 10:10:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10923.5,10926,10923,10925,19200,18211950,55
2019-09-06 10:11:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10925,10926.5,10919.0996,10919.0996,33750,18248100,56
2019-09-06 10:12:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10921.25,10921.7002,10917.75,10920.0996,36750,18248100,57
2019-09-06 10:13:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10918.2998,10922,10918.2998,10922,23400,18248100,58
2019-09-06 10:14:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10922,10930.0498,10922,10928.0498,62100,18261150,59
2019-09-06 10:15:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10928,10928,10923.25,10924.9004,13500,18261150,60
2019-09-06 10:16:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10923.8496,10926.7002,10923.0996,10926,22500,18261150,61
2019-09-06 10:17:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10926,10926.5,10925,10926.5,8025,18299024,62
2019-09-06 10:18:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10926,10926.3496,10916.5,10916.5,22950,18299024,63
2019-09-06 10:19:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10915.8496,10918.9502,10914.4004,10917,36075,18299024,64
2019-09-06 10:20:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10918.8496,10918.8496,10914.2998,10918,15300,18313650,65
2019-09-06 10:21:00,NIFTY,NFO,Futures,26-SEP-19,Others,0,10916.3496,10916.3496,10908.6504,10912.5996,85500,18313650,66
