open,high,low,close,volume,open_interest,datetime
24715.0,24720.0,24676.1,24719.9,159705,11751675,2026-08-05 09:15:00
24718.0,24725.0,24701.1,24715.0,60645,11749075,2026-08-05 09:16:00
24712.0,24720.5,24712.0,24716.2,46605,11750830,2026-08-05 09:17:00
24717.5,24725.0,24714.8,24724.2,54990,11756160,2026-08-05 09:18:00
24724.4,24725.0,24715.0,24719.1,25610,11757525,2026-08-05 09:19:00
24719.1,24721.9,24717.0,24717.8,23920,11757525,2026-08-05 09:20:00
24718.4,24725.0,24717.5,24720.2,31655,11731655,2026-08-05 09:21:00
24720.3,24726.0,24709.9,24712.6,39975,11730420,2026-08-05 09:22:00
24710.5,24715.0,24700.8,24705.0,47775,11728795,2026-08-05 09:23:00
24705.0,24712.0,24702.3,24708.0,17420,11728795,2026-08-05 09:24:00
24706.7,24709.7,24700.0,24700.0,11050,11715535,2026-08-05 09:25:00
24708.9,24708.9,24691.3,24691.5,19110,11702925,2026-08-05 09:26:00
24691.3,24704.0,24691.2,24692.6,10660,11705720,2026-08-05 09:27:00
24693.1,24700.0,24692.7,24700.0,10920,11709880,2026-08-05 09:28:00
24698.0,24709.9,24696.7,24708.0,9620,11714885,2026-08-05 09:29:00
24710.0,24710.8,24689.1,24695.6,25870,11714235,2026-08-05 09:30:00
24696.7,24699.0,24686.2,24699.0,9360,11719890,2026-08-05 09:31:00
24695.0,24705.0,24691.2,24700.4,8190,11713975,2026-08-05 09:32:00
24705.0,24710.0,24697.6,24700.3,12220,11717615,2026-08-05 09:33:00
24700.8,24710.0,24695.1,24701.0,5590,11719175,2026-08-05 09:34:00
24700.0,24704.5,24690.0,24695.0,5980,11721255,2026-08-05 09:35:00
24695.1,24704.9,24691.0,24700.0,4420,11722295,2026-08-05 09:36:00
24698.9,24703.7,24692.0,24692.0,7410,11722425,2026-08-05 09:37:00
24691.0,24699.0,24688.9,24699.0,5525,11721580,2026-08-05 09:38:00
24698.0,24710.0,24692.6,24707.0,7800,11724050,2026-08-05 09:39:00
24707.0,24710.0,24699.0,24710.0,8970,11726065,2026-08-05 09:40:00
24710.0,24715.0,24703.0,24714.0,7995,11727300,2026-08-05 09:41:00
24714.0,24715.0,24705.0,24708.0,5460,11728080,2026-08-05 09:42:00
24710.0,24714.0,24705.0,24710.0,4290,11731070,2026-08-05 09:43:00
24706.1,24714.0,24703.1,24710.0,7800,11729575,2026-08-05 09:44:00
24713.9,24716.0,24702.1,24705.0,6435,11734320,2026-08-05 09:45:00
24705.0,24705.0,24699.0,24705.0,9815,11735750,2026-08-05 09:46:00
24704.0,24714.8,24701.5,24713.8,5005,11743225,2026-08-05 09:47:00
24712.9,24716.8,24700.0,24714.0,6305,11745305,2026-08-05 09:48:00
24715.0,24718.8,24712.0,24718.8,13585,11745890,2026-08-05 09:49:00
24718.0,24718.8,24703.0,24715.5,29055,11753170,2026-08-05 09:50:00
24703.0,24717.1,24700.0,24703.8,29445,11764090,2026-08-05 09:51:00
24703.7,24703.7,24688.0,24696.9,8190,11767080,2026-08-05 09:52:00
24695.7,24695.7,24684.7,24689.8,9165,11768965,2026-08-05 09:53:00
24686.9,24690.0,24682.0,24682.0,4030,11772605,2026-08-05 09:54:00
24682.1,24685.0,24670.2,24679.9,18915,11773970,2026-08-05 09:55:00
24673.5,24679.8,24670.2,24677.9,5070,11778910,2026-08-05 09:56:00
24677.9,24679.9,24670.4,24679.8,5395,11779300,2026-08-05 09:57:00
24679.8,24684.9,24676.8,24676.8,4355,11780080,2026-08-05 09:58:00
24681.0,24687.4,24674.9,24687.4,3705,11781965,2026-08-05 09:59:00
24687.4,24696.9,24683.0,24696.2,7150,11782485,2026-08-05 10:00:00
24696.4,24697.0,24693.0,24695.0,2535,11784305,2026-08-05 10:01:00
24697.0,24706.4,24685.1,24706.4,16770,11784695,2026-08-05 10:02:00
24706.4,24714.9,24704.0,24706.0,16575,11782615,2026-08-05 10:03:00
24704.0,24706.5,24699.0,24699.0,5720,11789440,2026-08-05 10:04:00
24699.0,24706.5,24682.2,24683.5,17225,11798605,2026-08-05 10:05:00
24684.2,24695.0,24675.7,24677.0,6955,11803025,2026-08-05 10:06:00
24683.7,24688.4,24676.0,24684.0,4550,11804260,2026-08-05 10:07:00
24680.5,24698.1,24677.0,24690.0,77675,11804780,2026-08-05 10:08:00
24690.0,24690.0,24684.4,24685.0,51740,11874005,2026-08-05 10:09:00
24685.0,24696.0,24684.9,24693.1,79885,11921325,2026-08-05 10:10:00
24690.1,24697.0,24689.9,24696.0,2275,11990485,2026-08-05 10:11:00
24696.0,24696.9,24692.5,24696.0,4875,11991395,2026-08-05 10:12:00
24696.9,24704.0,24694.6,24699.7,6500,11994515,2026-08-05 10:13:00
24699.3,24710.0,24699.0,24710.0,6370,11997700,2026-08-05 10:14:00
24699.7,24708.7,24690.0,24690.0,4030,12000365,2026-08-05 10:15:00
24700.0,24700.0,24687.1,24688.0,19695,12002445,2026-08-05 10:16:00
24687.0,24690.0,24686.1,24690.0,4355,12021555,2026-08-05 10:17:00
24690.0,24690.0,24686.1,24690.0,2795,12022985,2026-08-05 10:18:00
24690.0,24691.4,24687.0,24691.1,8970,12025195,2026-08-05 10:19:00
24697.0,24700.0,24691.1,24693.8,2600,12031955,2026-08-05 10:20:00
24694.4,24700.0,24687.0,24687.0,6890,12033970,2026-08-05 10:21:00
24687.0,24694.0,24685.9,24690.3,3510,12033060,2026-08-05 10:22:00
24690.0,24704.1,24690.0,24694.1,5330,12033515,2026-08-05 10:23:00
24694.2,24704.0,24690.1,24703.0,5200,12034555,2026-08-05 10:24:00
24703.8,24703.8,24690.0,24690.1,1885,12036830,2026-08-05 10:25:00
24690.1,24698.0,24677.0,24677.0,5330,12037350,2026-08-05 10:26:00
24676.5,24686.6,24671.0,24671.0,6760,12034620,2026-08-05 10:27:00
24673.4,24673.4,24660.0,24662.2,9555,12033840,2026-08-05 10:28:00
24664.9,24672.0,24662.0,24662.0,3575,12034035,2026-08-05 10:29:00
24661.0,24661.0,24653.0,24653.0,9555,12038260,2026-08-05 10:30:00
24653.0,24660.0,24642.0,24642.0,18915,12040275,2026-08-05 10:31:00
24641.0,24655.0,24640.0,24655.0,8385,12040795,2026-08-05 10:32:00
24654.9,24660.0,24652.3,24659.0,7475,12042680,2026-08-05 10:33:00
24659.9,24660.2,24658.0,24660.0,21840,12046450,2026-08-05 10:34:00
24658.0,24660.0,24656.3,24660.0,7215,12060750,2026-08-05 10:35:00
24660.0,24679.5,24659.9,24672.3,18200,12076870,2026-08-05 10:36:00
24673.8,24674.9,24651.7,24652.4,3120,12077585,2026-08-05 10:37:00
24652.7,24659.9,24652.3,24659.0,1820,12078690,2026-08-05 10:38:00
24659.0,24671.1,24659.0,24660.3,4095,12079145,2026-08-05 10:39:00
24659.1,24669.9,24659.0,24669.9,3575,12080185,2026-08-05 10:40:00
24664.1,24684.2,24663.7,24676.8,3120,12081875,2026-08-05 10:41:00
24676.8,24688.0,24676.8,24685.1,2145,12082655,2026-08-05 10:42:00
24685.0,24696.0,24679.1,24692.0,6110,12083045,2026-08-05 10:43:00
24692.7,24692.7,24677.3,24680.0,3250,12083760,2026-08-05 10:44:00
24684.0,24690.0,24676.1,24690.0,2795,12084085,2026-08-05 10:45:00
24681.3,24690.0,24680.0,24690.0,1235,12084670,2026-08-05 10:46:00
24690.0,24693.0,24680.0,24693.0,2535,12084865,2026-08-05 10:47:00
24693.0,24693.0,24685.0,24686.0,2340,12084800,2026-08-05 10:48:00
24686.0,24695.0,24686.0,24695.0,1625,12084800,2026-08-05 10:49:00
24694.0,24700.0,24694.0,24700.0,6630,12086035,2026-08-05 10:50:00
24700.0,24704.0,24687.3,24692.0,7735,12087205,2026-08-05 10:51:00
24690.1,24699.2,24686.0,24697.0,1170,12086750,2026-08-05 10:52:00
24697.0,24700.0,24697.0,24700.0,1235,12086945,2026-08-05 10:53:00
24699.5,24702.0,24692.1,24695.1,2145,12087140,2026-08-05 10:54:00
24699.0,24709.0,24699.0,24709.0,3965,12087205,2026-08-05 10:55:00
24709.8,24714.9,24709.8,24714.0,13390,12084930,2026-08-05 10:56:00
24710.0,24715.0,24707.2,24710.8,4160,12084280,2026-08-05 10:57:00
24714.9,24719.0,24711.4,24719.0,10075,12087400,2026-08-05 10:58:00
24718.1,24722.0,24718.1,24722.0,12025,12088505,2026-08-05 10:59:00
24722.0,24740.0,24720.0,24740.0,36400,12088700,2026-08-05 11:00:00
24740.0,24740.0,24734.1,24738.5,7540,12082005,2026-08-05 11:01:00
24735.0,24736.4,24730.0,24733.5,7540,12083890,2026-08-05 11:02:00
24730.0,24737.0,24728.1,24728.1,8320,12085450,2026-08-05 11:03:00
24728.5,24737.0,24728.0,24730.0,3380,12084345,2026-08-05 11:04:00
24728.0,24735.0,24728.0,24732.0,2665,12084670,2026-08-05 11:05:00
24734.9,24735.0,24731.0,24731.0,2665,12083825,2026-08-05 11:06:00
24733.0,24733.0,24726.0,24726.0,6110,12084345,2026-08-05 11:07:00
24725.1,24728.2,24709.5,24710.0,6695,12084800,2026-08-05 11:08:00
24710.0,24718.0,24709.0,24712.8,1820,12083890,2026-08-05 11:09:00
24712.5,24713.5,24699.0,24700.0,5135,12084670,2026-08-05 11:10:00
24700.0,24707.0,24695.7,24705.0,5590,12081745,2026-08-05 11:11:00
24705.0,24707.0,24700.0,24704.0,1625,12082590,2026-08-05 11:12:00
24705.5,24719.9,24705.5,24710.0,3055,12082915,2026-08-05 11:13:00
24707.0,24718.8,24702.3,24715.0,2340,12083565,2026-08-05 11:14:00
24717.2,24718.6,24706.5,24718.6,2795,12084085,2026-08-05 11:15:00
24716.0,24718.6,24712.2,24712.5,780,12082915,2026-08-05 11:16:00
24712.5,24715.0,24710.0,24710.0,975,12082980,2026-08-05 11:17:00
24709.5,24712.8,24707.0,24710.0,2015,12083175,2026-08-05 11:18:00
24707.1,24707.1,24700.0,24700.0,2860,12083045,2026-08-05 11:19:00
24700.0,24703.0,24698.6,24698.6,3900,12082460,2026-08-05 11:20:00
24698.0,24703.0,24695.9,24703.0,2145,12082395,2026-08-05 11:21:00
24703.0,24709.9,24703.0,24707.0,1495,12082525,2026-08-05 11:22:00
24705.1,24709.9,24702.1,24703.0,845,12082980,2026-08-05 11:23:00
24702.0,24702.0,24699.0,24700.0,1560,12083435,2026-08-05 11:24:00
24699.1,24703.0,24699.0,24700.0,1495,12083630,2026-08-05 11:25:00
24695.1,24702.0,24694.2,24700.0,2275,12083955,2026-08-05 11:26:00
24695.3,24700.0,24690.1,24695.0,1755,12084280,2026-08-05 11:27:00
24690.1,24697.0,24690.1,24695.0,1495,12084020,2026-08-05 11:28:00
24695.0,24697.0,24690.1,24690.1,1105,12083630,2026-08-05 11:29:00
24690.0,24694.0,24682.6,24690.0,5850,12082070,2026-08-05 11:30:00
24686.0,24686.0,24680.1,24680.1,2275,12081810,2026-08-05 11:31:00
24680.0,24685.0,24680.0,24685.0,1820,12082200,2026-08-05 11:32:00
24681.0,24681.0,24675.0,24675.0,10140,12078755,2026-08-05 11:33:00
24675.0,24679.1,24660.0,24660.0,6825,12079080,2026-08-05 11:34:00
24662.0,24671.0,24660.0,24661.3,6565,12078105,2026-08-05 11:35:00
24661.3,24675.1,24661.3,24662.5,5265,12079340,2026-08-05 11:36:00
24664.0,24675.4,24662.5,24674.1,3770,12077715,2026-08-05 11:37:00
24672.1,24673.9,24665.0,24672.0,2275,12077910,2026-08-05 11:38:00
24672.0,24675.0,24672.0,24672.1,1235,12078170,2026-08-05 11:39:00
24673.5,24675.0,24671.0,24672.0,3315,12080120,2026-08-05 11:40:00
24674.0,24678.0,24665.0,24667.8,3055,12081160,2026-08-05 11:41:00
24671.0,24674.0,24668.7,24673.5,1170,12081615,2026-08-05 11:42:00
24673.5,24675.0,24673.5,24675.0,1040,12082460,2026-08-05 11:43:00
24674.0,24685.0,24671.0,24671.0,2730,12083500,2026-08-05 11:44:00
24675.3,24675.3,24671.0,24675.0,845,12083435,2026-08-05 11:45:00
24675.0,24676.1,24670.0,24670.0,1105,12083955,2026-08-05 11:46:00
24674.0,24674.5,24666.0,24673.0,4615,12082850,2026-08-05 11:47:00
24666.0,24672.6,24663.9,24665.3,3250,12083825,2026-08-05 11:48:00
24665.3,24669.2,24661.3,24661.3,1365,12084215,2026-08-05 11:49:00
24662.0,24665.9,24655.2,24655.2,11505,12084865,2026-08-05 11:50:00
24660.0,24661.8,24650.0,24654.0,12350,12084475,2026-08-05 11:51:00
24654.0,24658.0,24645.0,24655.0,9815,12091105,2026-08-05 11:52:00
24648.4,24658.0,24648.4,24650.1,1690,12091560,2026-08-05 11:53:00
24650.0,24660.8,24647.3,24648.0,2795,12091495,2026-08-05 11:54:00
24649.0,24655.0,24645.0,24645.0,3965,12092600,2026-08-05 11:55:00
24645.0,24656.1,24644.0,24644.0,7150,12094485,2026-08-05 11:56:00
24645.0,24651.5,24640.4,24645.0,5395,12095200,2026-08-05 11:57:00
24642.0,24650.4,24640.0,24640.4,9945,12092080,2026-08-05 11:58:00
24640.4,24653.4,24640.4,24653.4,1365,12092600,2026-08-05 11:59:00
24652.4,24655.0,24646.0,24649.3,1625,12093640,2026-08-05 12:00:00
24654.5,24659.0,24649.0,24655.0,2600,12094940,2026-08-05 12:01:00
24658.4,24663.9,24650.2,24662.4,3770,12094095,2026-08-05 12:02:00
24662.7,24663.5,24653.0,24658.0,2470,12095070,2026-08-05 12:03:00
24657.0,24660.1,24652.0,24659.9,2015,12095785,2026-08-05 12:04:00
24660.1,24660.1,24651.0,24654.2,1560,12095785,2026-08-05 12:05:00
24653.0,24655.4,24651.0,24651.0,2015,12097020,2026-08-05 12:06:00
24659.0,24659.0,24650.1,24650.1,2600,12097020,2026-08-05 12:07:00
24651.5,24652.0,24650.0,24650.2,5070,12100335,2026-08-05 12:08:00
24652.0,24652.0,24650.0,24651.0,2795,12099490,2026-08-05 12:09:00
24650.0,24655.0,24650.0,24655.0,4355,12099490,2026-08-05 12:10:00
24651.0,24651.0,24643.0,24645.0,5655,12101635,2026-08-05 12:11:00
24645.0,24651.7,24641.8,24651.7,1495,12102090,2026-08-05 12:12:00
24654.9,24655.0,24644.9,24650.0,1365,12102545,2026-08-05 12:13:00
24650.0,24654.4,24648.8,24654.4,3575,12102545,2026-08-05 12:14:00
24652.0,24655.0,24650.0,24653.0,910,12100985,2026-08-05 12:15:00
24652.0,24653.0,24644.2,24650.0,4550,12102415,2026-08-05 12:16:00
24655.0,24656.0,24650.0,24656.0,585,12102350,2026-08-05 12:17:00
24657.4,24660.0,24652.1,24652.1,2340,12103065,2026-08-05 12:18:00
24652.0,24654.8,24645.0,24646.0,910,12103520,2026-08-05 12:19:00
24649.9,24650.0,24645.0,24647.0,5525,12098645,2026-08-05 12:20:00
24649.8,24650.0,24645.0,24645.0,1300,12098645,2026-08-05 12:21:00
24645.0,24654.0,24642.5,24652.0,1950,12099555,2026-08-05 12:22:00
24652.0,24652.0,24640.0,24640.1,5070,12102870,2026-08-05 12:23:00
24640.5,24655.0,24640.1,24654.7,4030,12104170,2026-08-05 12:24:00
24654.7,24654.7,24640.0,24643.4,2340,12105340,2026-08-05 12:25:00
24650.0,24653.0,24643.4,24643.4,455,12105340,2026-08-05 12:26:00
24653.0,24653.0,24643.4,24643.4,2925,12106380,2026-08-05 12:27:00
24649.9,24650.0,24643.4,24650.0,1495,12105795,2026-08-05 12:28:00
24651.6,24651.6,24643.0,24645.0,1235,12105795,2026-08-05 12:29:00
24645.0,24650.0,24642.0,24646.2,2015,12106315,2026-08-05 12:30:00
24642.0,24642.0,24621.0,24625.0,25480,12105535,2026-08-05 12:31:00
24622.0,24637.9,24619.1,24629.1,11765,12105080,2026-08-05 12:32:00
24634.9,24634.9,24625.0,24629.4,5980,12106185,2026-08-05 12:33:00
24625.0,24625.0,24614.0,24623.1,14690,12106185,2026-08-05 12:34:00
24618.0,24621.3,24605.2,24615.0,15795,12112295,2026-08-05 12:35:00
24617.9,24618.0,24605.2,24605.2,10335,12111970,2026-08-05 12:36:00
24610.0,24615.4,24603.0,24610.0,16185,12117560,2026-08-05 12:37:00
24605.0,24615.0,24603.0,24615.0,6045,12119965,2026-08-05 12:38:00
24610.0,24620.0,24606.0,24620.0,2275,12120810,2026-08-05 12:39:00
24620.0,24624.9,24613.0,24623.3,5590,12122305,2026-08-05 12:40:00
24622.8,24623.0,24615.0,24615.2,12350,12127310,2026-08-05 12:41:00
24615.9,24615.9,24603.4,24606.3,14300,12124775,2026-08-05 12:42:00
24606.0,24607.2,24600.5,24602.4,10595,12126205,2026-08-05 12:43:00
24603.3,24607.0,24601.0,24607.0,3120,12126465,2026-08-05 12:44:00
24609.0,24613.2,24600.1,24610.0,9035,12130105,2026-08-05 12:45:00
24612.1,24612.9,24603.2,24610.0,1950,12130365,2026-08-05 12:46:00
24610.0,24611.6,24606.0,24608.0,2600,12129195,2026-08-05 12:47:00
24609.9,24610.0,24602.0,24602.0,5005,12129260,2026-08-05 12:48:00
24602.9,24603.0,24595.0,24599.0,13780,12129260,2026-08-05 12:49:00
24600.0,24601.4,24595.0,24595.0,3900,12128220,2026-08-05 12:50:00
24598.0,24598.0,24591.0,24595.4,5330,12128090,2026-08-05 12:51:00
24595.4,24598.0,24591.2,24591.2,2275,12128090,2026-08-05 12:52:00
24597.0,24602.8,24590.1,24602.4,7150,12128350,2026-08-05 12:53:00
24604.4,24604.7,24599.7,24600.9,4810,12128155,2026-08-05 12:54:00
24593.0,24603.0,24592.8,24603.0,1300,12126530,2026-08-05 12:55:00
24605.0,24607.5,24597.0,24597.0,23270,12126530,2026-08-05 12:56:00
24597.0,24599.4,24591.9,24595.4,5655,12130495,2026-08-05 12:57:00
24591.9,24595.4,24591.1,24595.0,2860,12130495,2026-08-05 12:58:00
24595.0,24596.3,24590.0,24591.2,4160,12131795,2026-08-05 12:59:00
24590.0,24591.2,24585.0,24585.0,7540,12133550,2026-08-05 13:00:00
24585.0,24593.6,24585.0,24593.6,3380,12133485,2026-08-05 13:01:00
24590.0,24597.6,24585.0,24597.6,5525,12134655,2026-08-05 13:02:00
24597.7,24602.7,24590.0,24602.7,3380,12133745,2026-08-05 13:03:00
24605.5,24607.1,24600.0,24600.0,9035,12134395,2026-08-05 13:04:00
24605.2,24605.3,24585.0,24588.0,13845,12137060,2026-08-05 13:05:00
24585.0,24588.2,24579.0,24585.0,18135,12141480,2026-08-05 13:06:00
24581.4,24590.0,24580.9,24590.0,6955,12144925,2026-08-05 13:07:00
24594.2,24608.6,24594.2,24608.6,11700,12148630,2026-08-05 13:08:00
24608.6,24611.9,24605.4,24611.9,10270,12149085,2026-08-05 13:09:00
24611.9,24615.0,24611.9,24613.4,7215,12153700,2026-08-05 13:10:00
