open,high,low,close,volume,open_interest,datetime
24800.0,24809.9,24747.0,24783.3,169950,12601275,2025-07-31 09:15:00
24782.2,24783.3,24745.5,24754.7,141975,12601275,2025-07-31 09:16:00
24750.0,24758.8,24723.2,24750.0,195675,12601275,2025-07-31 09:17:00
24748.4,24772.8,24744.4,24751.2,144150,12815175,2025-07-31 09:18:00
24753.0,24775.9,24753.0,24771.2,107775,12815175,2025-07-31 09:19:00
24770.2,24807.9,24760.0,24800.0,128325,12815175,2025-07-31 09:20:00
24796.2,24809.0,24790.0,24806.6,114375,13018650,2025-07-31 09:21:00
24805.8,24805.8,24780.0,24800.0,48525,13018650,2025-07-31 09:22:00
24800.0,24815.0,24795.8,24795.8,54225,13018650,2025-07-31 09:23:00
24799.0,24809.3,24789.2,24805.0,26100,13075725,2025-07-31 09:24:00
24807.2,24808.9,24780.0,24782.3,27525,13075725,2025-07-31 09:25:00
24786.6,24803.0,24780.0,24803.0,23250,13103550,2025-07-31 09:26:00
24803.0,24812.0,24798.6,24808.7,28500,13103550,2025-07-31 09:27:00
24810.0,24811.9,24802.0,24805.6,21450,13103550,2025-07-31 09:28:00
24804.5,24808.0,24792.0,24795.8,39375,13103550,2025-07-31 09:29:00
24795.8,24797.6,24780.0,24791.0,51900,13140900,2025-07-31 09:30:00
24790.0,24806.0,24780.0,24798.8,33375,13140900,2025-07-31 09:31:00
24801.4,24809.0,24798.8,24803.1,19425,13140900,2025-07-31 09:32:00
24800.0,24808.0,24780.8,24780.8,45975,13179525,2025-07-31 09:33:00
24780.8,24801.8,24780.8,24801.5,18975,13179525,2025-07-31 09:34:00
24804.2,24804.7,24782.0,24787.2,22275,13179525,2025-07-31 09:35:00
24785.9,24793.1,24781.0,24784.2,27150,13200375,2025-07-31 09:36:00
24784.0,24792.8,24781.5,24790.0,10350,13200375,2025-07-31 09:37:00
24791.0,24791.0,24777.0,24777.8,24300,13200375,2025-07-31 09:38:00
24777.5,24787.0,24775.3,24775.8,27225,13245825,2025-07-31 09:39:00
24778.0,24787.8,24774.7,24780.0,16875,13245825,2025-07-31 09:40:00
24781.6,24799.3,24781.5,24796.3,13350,13245825,2025-07-31 09:41:00
24791.5,24798.4,24782.9,24792.5,21975,13291950,2025-07-31 09:42:00
24794.9,24798.2,24789.1,24792.9,13650,13291950,2025-07-31 09:43:00
24792.9,24799.9,24790.7,24795.0,15525,13291950,2025-07-31 09:44:00
24795.5,24800.0,24791.1,24798.6,19050,13325775,2025-07-31 09:45:00
