open,high,low,close,volume,open_interest,datetime
25495.2,25547.9,25495.2,25544.9,4450,1557050,2024-09-16 09:15:00
25541.8,25548.0,25541.8,25544.25,6925,1557050,2024-09-16 09:16:00
25545.0,25546.5,25542.35,25546.5,3975,1557050,2024-09-16 09:17:00
25549.2,25553.05,25542.8,25550.05,7175,1554750,2024-09-16 09:18:00
25542.95,25550.65,25540.8,25545.0,3650,1554750,2024-09-16 09:19:00
25542.15,25547.0,25542.05,25545.0,1400,1554750,2024-09-16 09:20:00
25545.95,25549.4,25542.0,25542.0,2325,1555400,2024-09-16 09:21:00
25542.0,25545.55,25539.55,25541.25,3950,1555400,2024-09-16 09:22:00
25544.4,25546.95,25539.5,25542.35,2500,1555400,2024-09-16 09:23:00
25544.0,25545.7,25536.65,25539.3,1825,1553350,2024-09-16 09:24:00
25540.0,25542.25,25539.7,25542.0,275,1553350,2024-09-16 09:25:00
25540.0,25551.0,25540.0,25551.0,1300,1553350,2024-09-16 09:26:00
25552.0,25558.9,25551.55,25558.0,4025,1552525,2024-09-16 09:27:00
25551.55,25554.25,25544.65,25547.55,1050,1552525,2024-09-16 09:28:00
25547.55,25550.0,25545.9,25548.1,2975,1552525,2024-09-16 09:29:00
25550.0,25555.0,25549.95,25553.05,2200,1554475,2024-09-16 09:30:00
25552.05,25558.9,25552.05,25558.9,2900,1554475,2024-09-16 09:31:00
25558.9,25561.0,25558.0,25559.85,1450,1554475,2024-09-16 09:32:00
25564.4,25573.8,25563.5,25567.0,2750,1554225,2024-09-16 09:33:00
25568.0,25571.0,25567.95,25568.5,1325,1554225,2024-09-16 09:34:00
25568.1,25570.0,25565.0,25565.0,725,1554225,2024-09-16 09:35:00
25565.0,25567.15,25560.0,25562.0,1575,1554150,2024-09-16 09:36:00
25558.95,25569.85,25556.55,25569.85,1100,1554150,2024-09-16 09:37:00
25566.9,25571.45,25566.3,25570.75,5325,1554150,2024-09-16 09:38:00
25575.0,25575.0,25570.9,25575.0,3050,1557050,2024-09-16 09:39:00
25575.0,25575.0,25571.05,25573.0,850,1557050,2024-09-16 09:40:00
25575.0,25578.0,25570.0,25570.0,2950,1557050,2024-09-16 09:41:00
25572.25,25575.0,25570.7,25574.95,1900,1556200,2024-09-16 09:42:00
25574.6,25575.8,25570.9,25573.35,1250,1556200,2024-09-16 09:43:00
25573.35,25595.0,25573.35,25595.0,6075,1556200,2024-09-16 09:44:00
25591.0,25607.0,25591.0,25600.6,9600,1556400,2024-09-16 09:45:00
25595.5,25601.2,25595.0,25595.0,3425,1556400,2024-09-16 09:46:00
25594.75,25596.0,25592.4,25595.0,3475,1556400,2024-09-16 09:47:00
25590.25,25594.0,25581.4,25585.0,1875,1558150,2024-09-16 09:48:00
25584.75,25595.6,25584.75,25591.55,1450,1558150,2024-09-16 09:49:00
25590.8,25592.5,25585.0,25592.0,1900,1558150,2024-09-16 09:50:00
25592.0,25592.0,25583.55,25583.55,2325,1559125,2024-09-16 09:51:00
25584.95,25590.0,25582.0,25583.35,900,1559125,2024-09-16 09:52:00
25585.0,25588.3,25580.0,25580.0,1250,1559125,2024-09-16 09:53:00
25583.25,25585.5,25581.4,25582.95,1100,1559575,2024-09-16 09:54:00
25580.05,25580.05,25572.9,25580.0,1000,1559575,2024-09-16 09:55:00
25580.0,25586.0,25575.0,25586.0,1050,1559575,2024-09-16 09:56:00
25587.75,25587.75,25576.65,25583.4,625,1560050,2024-09-16 09:57:00
25576.9,25581.6,25572.55,25576.0,750,1560050,2024-09-16 09:58:00
25577.45,25580.0,25576.0,25580.0,1700,1560050,2024-09-16 09:59:00
25580.0,25588.45,25580.0,25581.25,1125,1560650,2024-09-16 10:00:00
25585.0,25589.95,25584.25,25589.95,500,1560650,2024-09-16 10:01:00
25590.0,25590.3,25589.0,25590.0,1300,1560650,2024-09-16 10:02:00
25590.0,25590.0,25580.0,25584.55,650,1560650,2024-09-16 10:03:00
25580.0,25582.65,25573.3,25573.3,1000,1561725,2024-09-16 10:04:00
25577.9,25578.0,25571.55,25574.95,525,1561725,2024-09-16 10:05:00
25578.0,25581.15,25578.0,25581.15,325,1561875,2024-09-16 10:06:00
25581.15,25588.0,25581.15,25584.2,400,1561875,2024-09-16 10:07:00
25586.45,25586.45,25580.4,25582.0,625,1561875,2024-09-16 10:08:00
25583.0,25587.4,25580.15,25585.95,975,1561500,2024-09-16 10:09:00
25586.0,25589.95,25584.3,25589.15,675,1561500,2024-09-16 10:10:00
25584.9,25589.15,25584.9,25588.65,500,1561500,2024-09-16 10:11:00
25589.0,25589.0,25583.65,25583.65,400,1561375,2024-09-16 10:12:00
25588.45,25588.45,25583.75,25584.45,200,1561375,2024-09-16 10:13:00
25580.95,25584.0,25580.0,25580.0,300,1561375,2024-09-16 10:14:00
25580.0,25582.0,25576.4,25576.4,500,1561375,2024-09-16 10:15:00
25578.25,25582.0,25578.2,25581.95,550,1561725,2024-09-16 10:16:00
25575.05,25578.55,25575.0,25577.95,550,1561725,2024-09-16 10:17:00
25575.0,25575.0,25566.15,25571.75,1425,1562625,2024-09-16 10:18:00
25570.0,25578.0,25570.0,25578.0,1375,1562625,2024-09-16 10:19:00
25577.65,25582.0,25577.65,25577.65,375,1562625,2024-09-16 10:20:00
25577.8,25580.0,25577.8,25578.2,1100,1563600,2024-09-16 10:21:00
25580.0,25580.0,25577.8,25580.0,450,1563600,2024-09-16 10:22:00
25580.0,25583.95,25578.35,25583.95,975,1563600,2024-09-16 10:23:00
25580.55,25585.0,25580.2,25585.0,575,1563600,2024-09-16 10:24:00
25585.0,25585.0,25580.0,25580.0,175,1564275,2024-09-16 10:25:00
25579.85,25579.85,25577.0,25577.0,225,1564275,2024-09-16 10:26:00
25577.15,25581.0,25574.5,25574.5,175,1564275,2024-09-16 10:27:00
25575.0,25575.45,25570.05,25570.05,700,1564400,2024-09-16 10:28:00
25571.0,25578.65,25571.0,25576.3,575,1564400,2024-09-16 10:29:00
25579.95,25580.0,25575.4,25578.4,475,1564900,2024-09-16 10:30:00
25578.45,25578.6,25571.0,25578.6,550,1564900,2024-09-16 10:31:00
25572.0,25573.7,25570.0,25573.1,1200,1564900,2024-09-16 10:32:00
25573.05,25576.0,25573.05,25576.0,1225,1567275,2024-09-16 10:33:00
25579.95,25584.8,25578.8,25580.0,1750,1567275,2024-09-16 10:34:00
25580.0,25585.0,25580.0,25585.0,1000,1567275,2024-09-16 10:35:00
25583.75,25584.5,25581.8,25583.0,175,1568725,2024-09-16 10:36:00
25584.0,25584.0,25580.0,25584.0,1500,1568725,2024-09-16 10:37:00
25584.95,25584.95,25575.6,25578.9,300,1568725,2024-09-16 10:38:00
25577.95,25578.3,25570.05,25570.05,650,1569750,2024-09-16 10:39:00
25570.0,25570.05,25568.0,25570.05,525,1569750,2024-09-16 10:40:00
25570.0,25575.8,25564.0,25564.0,1300,1569750,2024-09-16 10:41:00
25561.05,25567.8,25561.05,25566.65,650,1570525,2024-09-16 10:42:00
25569.95,25572.25,25568.45,25570.0,400,1570525,2024-09-16 10:43:00
25570.0,25570.0,25566.05,25566.35,225,1570525,2024-09-16 10:44:00
25568.9,25569.9,25566.0,25569.9,225,1570825,2024-09-16 10:45:00
25566.65,25572.0,25566.65,25572.0,250,1570825,2024-09-16 10:46:00
25574.25,25574.5,25570.0,25574.5,275,1570825,2024-09-16 10:47:00
25574.5,25575.6,25574.5,25575.6,975,1570650,2024-09-16 10:48:00
25575.6,25575.6,25570.0,25570.0,2950,1570650,2024-09-16 10:49:00
25569.1,25569.1,25560.1,25561.3,750,1570650,2024-09-16 10:50:00
25561.3,25565.95,25561.3,25565.95,100,1570650,2024-09-16 10:51:00
25565.25,25568.15,25560.1,25566.05,775,1568075,2024-09-16 10:52:00
25566.05,25570.55,25562.75,25570.55,300,1568075,2024-09-16 10:53:00
25563.5,25570.0,25563.15,25565.05,250,1568325,2024-09-16 10:54:00
25568.25,25568.25,25561.55,25561.55,275,1568325,2024-09-16 10:55:00
25560.0,25564.2,25560.0,25564.2,700,1568325,2024-09-16 10:56:00
25563.5,25563.5,25557.75,25559.35,1350,1569125,2024-09-16 10:57:00
25557.6,25560.4,25555.0,25557.0,925,1569125,2024-09-16 10:58:00
25555.0,25555.0,25550.55,25551.4,850,1569125,2024-09-16 10:59:00
25555.0,25555.0,25550.05,25554.6,350,1569125,2024-09-16 11:00:00
25551.0,25551.9,25548.0,25551.15,3200,1569375,2024-09-16 11:01:00
25549.0,25549.35,25543.75,25545.0,375,1569375,2024-09-16 11:02:00
25543.0,25549.55,25542.0,25546.55,1200,1568425,2024-09-16 11:03:00
25547.0,25551.75,25546.55,25551.0,575,1568425,2024-09-16 11:04:00
25551.0,25555.45,25550.0,25551.0,950,1568425,2024-09-16 11:05:00
25550.0,25550.0,25543.05,25545.0,700,1568900,2024-09-16 11:06:00
25547.0,25547.0,25543.0,25544.65,1450,1568900,2024-09-16 11:07:00
25544.85,25544.85,25528.0,25530.0,4700,1568900,2024-09-16 11:08:00
25530.0,25530.0,25528.0,25530.0,1075,1568225,2024-09-16 11:09:00
25529.95,25530.0,25525.0,25529.1,2475,1568225,2024-09-16 11:10:00
25528.8,25529.1,25516.15,25516.15,4700,1568225,2024-09-16 11:11:00
25520.55,25529.5,25520.5,25525.05,2550,1568275,2024-09-16 11:12:00
25529.45,25529.5,25525.9,25529.25,850,1568275,2024-09-16 11:13:00
25529.5,25540.0,25529.5,25540.0,2100,1568275,2024-09-16 11:14:00
25538.95,25544.0,25537.55,25540.15,2425,1571225,2024-09-16 11:15:00
25540.0,25546.75,25540.0,25544.9,375,1571225,2024-09-16 11:16:00
25545.0,25545.0,25536.7,25538.65,600,1571225,2024-09-16 11:17:00
