datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2019-11-21 09:15:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12007.3496,12030.0498,12001.2002,12008.3496,127428,14939700,0
2019-11-21 09:16:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12008.8496,12011.5498,12007.4004,12007.9004,71025,14939700,1
2019-11-21 09:17:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12007.0996,12009.9502,12005.4502,12009.9502,62550,15037800,2
2019-11-21 09:18:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12009.75,12017.75,12009.75,12015.5996,38925,15037800,3
2019-11-21 09:19:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12016.5996,12016.5996,12006.4502,12007.75,29775,15037800,4
2019-11-21 09:20:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12007.75,12009.9502,12002.2998,12004.9502,74925,15088950,5
2019-11-21 09:21:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12005.4004,12007.4004,11997,11997,46500,15088950,6
2019-11-21 09:22:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11996.75,12003.6504,11994,12003.6504,46875,15088950,7
2019-11-21 09:23:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12003.9004,12003.9004,11998.9502,11999.75,34800,15123825,8
2019-11-21 09:24:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11998.9004,12000.9502,11996.7002,11999.9502,21150,15123825,9
2019-11-21 09:25:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11998.7998,11999.8496,11995,11998.9502,48075,15123825,10
2019-11-21 09:26:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11998.7002,11998.9004,11995,11997.5498,25575,15160950,11
2019-11-21 09:27:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11997,12002,11995.2998,12000.3496,25950,15160950,12
2019-11-21 09:28:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11999.2998,12002,11998.4004,12001,22350,15160950,13
2019-11-21 09:29:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12001.1504,12002.5996,11998.4502,12001.3496,37950,15180900,14
2019-11-21 09:30:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,12001.2002,12001.6504,11995.2998,11996.8496,35175,15180900,15
2019-11-21 09:31:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11995.6504,11998,11995.3496,11997.5996,16875,15180900,16
2019-11-21 09:32:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11996.9502,11997.5498,11993.2002,11997.5498,33600,15198000,17
2019-11-21 09:33:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11996,12000,11996,11997,21825,15198000,18
2019-11-21 09:34:00,NIFTY,NFO,Futures,28-NOV-19,Others,0,11996.9502,11998.8496,11995,11998,21975,15198000,19
