datetime,open,high,low,close,volume,open_interest
2025-10-17 09:15:00,25621.8,25623.1,25592.0,25610.1,463125,17704725
2025-10-17 09:20:00,25605.0,25619.2,25595.0,25612.9,158400,17657175
2025-10-17 09:25:00,25609.8,25665.0,25601.0,25663.2,168150,17648325
2025-10-17 09:30:00,25663.2,25670.0,25650.0,25669.0,238875,17627775
2025-10-17 09:35:00,25669.5,25677.7,25660.0,25673.9,74775,17642100
2025-10-17 09:40:00,25677.0,25680.0,25665.0,25679.0,70800,17652975
2025-10-17 09:45:00,25678.9,25684.0,25630.0,25633.0,91050,17667150
2025-10-17 09:50:00,25632.0,25651.0,25615.0,25651.0,94050,17644350
2025-10-17 09:55:00,25652.0,25673.2,25646.8,25665.7,44850,17649825
2025-10-17 10:00:00,25664.0,25680.7,25660.7,25680.0,50925,17647950
2025-10-17 10:05:00,25680.0,25716.0,25674.0,25716.0,138075,17670825
2025-10-17 10:10:00,25715.9,25740.0,25715.0,25722.7,189750,17651400
2025-10-17 10:15:00,25727.0,25740.0,25721.4,25725.6,138900,17643525
2025-10-17 10:20:00,25726.4,25733.0,25717.6,25726.0,57000,17651550
2025-10-17 10:25:00,25728.7,25736.0,25726.7,25727.7,36675,17649975
2025-10-17 10:30:00,25733.0,25749.9,25727.5,25746.0,66075,17660700
2025-10-17 10:35:00,25746.0,25749.4,25726.8,25735.1,74700,17675850
2025-10-17 10:40:00,25735.3,25745.0,25731.0,25744.0,31050,17674350
2025-10-17 10:45:00,25745.0,25749.4,25741.3,25746.0,66750,17658375
2025-10-17 10:50:00,25746.0,25769.0,25735.2,25766.3,180000,17653200
2025-10-17 10:55:00,25766.3,25788.5,25761.3,25788.2,98100,17652225
2025-10-17 11:00:00,25788.1,25821.8,25786.8,25800.3,241875,17646900
2025-10-17 11:05:00,25800.3,25814.6,25798.5,25810.0,84975,17692575
2025-10-17 11:10:00,25809.1,25825.0,25807.3,25817.0,113175,17707350
2025-10-17 11:15:00,25815.1,25822.8,25815.0,25818.0,63375,17728125
2025-10-17 11:20:00,25818.0,25831.0,25809.9,25820.0,104175,17719875
2025-10-17 11:25:00,25825.0,25839.0,25816.0,25838.0,72600,17744325
2025-10-17 11:30:00,25835.0,25848.9,25829.9,25845.7,84900,17781075
2025-10-17 11:35:00,25841.0,25849.0,25827.1,25830.1,73350,17792925
2025-10-17 11:40:00,25830.1,25835.0,25794.0,25805.4,91125,17794350
2025-10-17 11:45:00,25805.4,25810.4,25787.2,25810.0,69675,17787075
2025-10-17 11:50:00,25810.1,25810.1,25775.2,25795.0,109350,17796000
2025-10-17 11:55:00,25794.9,25816.9,25786.0,25811.9,79350,17793075
2025-10-17 12:00:00,25815.0,25821.0,25802.0,25819.8,41400,17792475
2025-10-17 12:05:00,25819.6,25821.0,25808.3,25817.9,29625,17792475
2025-10-17 12:10:00,25818.0,25831.8,25810.7,25823.5,34350,17778900
2025-10-17 12:15:00,25825.0,25828.0,25808.2,25825.0,52500,17769675
2025-10-17 12:20:00,25825.0,25830.0,25805.4,25830.0,25125,17756025
2025-10-17 12:25:00,25825.1,25834.0,25820.0,25832.0,56625,17744775
2025-10-17 12:30:00,25830.1,25833.0,25821.7,25826.0,28800,17755950
2025-10-17 12:35:00,25826.0,25830.0,25805.0,25805.0,23100,17753250
2025-10-17 12:40:00,25807.9,25813.1,25795.0,25796.9,45225,17751450
2025-10-17 12:45:00,25795.9,25806.6,25775.9,25782.6,150150,17730750
2025-10-17 12:50:00,25782.6,25783.9,25728.1,25748.5,261450,17658750
2025-10-17 12:55:00,25746.0,25760.0,25734.1,25753.6,133350,17591775
2025-10-17 13:00:00,25752.9,25768.9,25709.0,25718.0,132525,17568825
2025-10-17 13:05:00,25714.0,25723.0,25690.0,25710.0,160125,17528250
2025-10-17 13:10:00,25710.0,25728.6,25700.1,25714.0,143850,17508075
2025-10-17 13:15:00,25709.0,25740.0,25707.0,25721.1,68850,17515575
2025-10-17 13:20:00,25720.0,25748.0,25717.7,25738.2,66000,17504625
2025-10-17 13:25:00,25738.2,25745.0,25725.7,25726.5,49200,17493525
2025-10-17 13:30:00,25725.4,25738.5,25681.0,25685.0,80550,17464650
2025-10-17 13:35:00,25685.0,25690.0,25659.6,25677.7,152250,17450175
2025-10-17 13:40:00,25678.0,25702.4,25675.0,25690.0,163950,17453250
2025-10-17 13:45:00,25690.0,25696.2,25681.1,25688.0,70800,17401275
2025-10-17 13:50:00,25688.0,25697.5,25661.1,25693.9,66675,17401050
2025-10-17 13:55:00,25687.4,25716.0,25685.0,25716.0,86550,17404725
2025-10-17 14:00:00,25716.0,25724.9,25695.0,25713.0,76800,17411400
2025-10-17 14:05:00,25718.9,25743.1,25713.3,25740.0,93000,17398350
2025-10-17 14:10:00,25741.0,25748.8,25731.0,25735.0,67725,17389350
2025-10-17 14:15:00,25735.0,25757.7,25714.0,25751.8,75825,17390250
2025-10-17 14:20:00,25752.6,25757.0,25742.0,25751.1,40725,17396775
2025-10-17 14:25:00,25752.0,25761.9,25744.9,25744.9,53100,17377725
2025-10-17 14:30:00,25744.0,25758.9,25735.7,25753.2,106350,17425500
2025-10-17 14:35:00,25754.6,25789.0,25752.5,25786.9,132600,17475675
2025-10-17 14:40:00,25787.5,25797.9,25780.5,25793.5,127275,17546025
2025-10-17 14:45:00,25793.9,25798.9,25770.2,25775.8,135300,17640675
2025-10-17 14:50:00,25775.8,25786.0,25755.0,25778.7,151275,17678175
2025-10-17 14:55:00,25778.6,25786.0,25766.6,25773.0,50850,17672625
2025-10-17 15:00:00,25770.7,25775.9,25745.0,25757.5,91725,17605275
2025-10-17 15:05:00,25759.6,25777.1,25755.3,25761.0,63525,17542875
2025-10-17 15:10:00,25762.6,25762.6,25746.2,25755.2,105000,17440200
2025-10-17 15:15:00,25755.1,25770.0,25752.8,25761.7,103125,17411775
2025-10-17 15:20:00,25758.0,25764.9,25756.1,25759.6,91275,17356725
2025-10-17 15:25:00,25758.5,25759.7,25749.0,25751.2,252900,17330850
