datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2017-09-01 09:15:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9945.2998,9954.8496,9941.7998,9942.5,143628,15884250,0
2017-09-01 09:16:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9942.5996,9945.4502,9942.5498,9944.75,56175,15884250,1
2017-09-01 09:17:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9944.5996,9944.8496,9942.0498,9943.5,41625,15884250,2
2017-09-01 09:18:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9943.2998,9943.2998,9937.5498,9938.2002,46425,15985500,3
2017-09-01 09:19:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9938.75,9945.9004,9938.75,9945.4004,28650,15985500,4
2017-09-01 09:20:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9945.9004,9965,9945.9004,9958.5498,143250,15985500,5
2017-09-01 09:21:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9958.5498,9960,9956,9959.0498,59850,16051950,6
2017-09-01 09:22:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9959,9959.0498,9955.25,9956.1504,27525,16051950,7
2017-09-01 09:23:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9956.0996,9959.7998,9956,9959.7998,20475,16051950,8
2017-09-01 09:24:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9959.7998,9963.9004,9959.7998,9963.7998,28800,16085400,9
2017-09-01 09:25:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9964,9964.5,9958.4502,9959,30825,16085400,10
2017-09-01 09:26:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9959,9961.9004,9956.9004,9959.25,30600,16085400,11
2017-09-01 09:27:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9959.25,9965,9958.3496,9965,27450,16095075,12
2017-09-01 09:28:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9963.5498,9965.75,9962.2002,9962.2002,24750,16095075,13
2017-09-01 09:29:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9963,9966,9962.5498,9963.75,21225,16095075,14
2017-09-01 09:30:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9963.75,9969.5,9963.7002,9967.5,38925,16125150,15
2017-09-01 09:31:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9967.5,9969.9004,9967.4004,9969,20475,16125150,16
2017-09-01 09:32:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9968.3496,9968.5,9966,9966,25950,16125150,17
2017-09-01 09:33:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9966,9966.9004,9963,9963,18825,16148250,18
2017-09-01 09:34:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9964,9965.2002,9962.5498,9963.6504,34875,16148250,19
2017-09-01 09:35:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9965,9965,9962.2998,9964.4502,28575,16148250,20
2017-09-01 09:36:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9963.5,9965,9962.1504,9965,16350,16164975,21
2017-09-01 09:37:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9963.7002,9965,9963,9964.5,8325,16164975,22
2017-09-01 09:38:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9964.8496,9965,9962.4004,9965,10125,16164975,23
2017-09-01 09:39:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9964.9004,9972.7002,9964.9004,9969.1504,54375,16187775,24
2017-09-01 09:40:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9970,9970.5,9969,9969.9502,10800,16187775,25
2017-09-01 09:41:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9969.9502,9970,9969,9970,16950,16187775,26
2017-09-01 09:42:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9970.2002,9975,9970.2002,9972.8496,48450,16217775,27
2017-09-01 09:43:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9973.9004,9974,9971.0498,9973.25,25800,16217775,28
2017-09-01 09:44:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9973.9502,9980,9973.9502,9978.7998,112425,16217775,29
2017-09-01 09:45:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9976.5498,9981.4004,9976.5498,9977.9502,76050,16288875,30
2017-09-01 09:46:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9978,9979.5498,9976.2002,9977.0996,24225,16288875,31
2017-09-01 09:47:00,NIFTY,NFO,Futures,28-SEP-17,Others,0,9977,9978,9975.1504,9978,25950,16288875,32
