datetime,open,high,low,close,volume,open_interest
2025-01-06 09:15:00,24145.1,24145.1,24108.0,24114.35,267600,12569050
2025-01-06 09:20:00,24110.4,24150.0,24092.4,24147.6,191025,12550250
2025-01-06 09:25:00,24144.1,24148.2,24092.25,24101.4,125875,12543525
2025-01-06 09:30:00,24101.5,24119.0,24060.15,24064.55,110600,12503175
2025-01-06 09:35:00,24060.15,24063.9,23981.0,24028.45,413800,12510100
2025-01-06 09:40:00,24029.3,24056.05,24009.1,24030.8,163850,12531125
2025-01-06 09:45:00,24027.05,24064.45,24012.4,24054.0,149575,12564750
2025-01-06 09:50:00,24060.0,24064.8,24035.0,24053.95,65200,12533450
2025-01-06 09:55:00,24053.0,24073.8,24037.85,24046.5,86000,12545875
2025-01-06 10:00:00,24051.4,24099.25,24051.4,24085.0,130200,12514350
2025-01-06 10:05:00,24084.35,24114.0,24065.5,24110.0,184800,12488750
2025-01-06 10:10:00,24114.0,24120.0,24093.15,24112.65,70550,12498925
2025-01-06 10:15:00,24120.0,24147.7,24102.3,24113.15,90800,12499925
2025-01-06 10:20:00,24110.65,24110.65,24063.15,24069.0,80850,12505650
2025-01-06 10:25:00,24069.0,24082.5,24052.1,24055.5,69300,12499275
2025-01-06 10:30:00,24048.9,24048.9,24025.1,24030.0,96750,12508950
2025-01-06 10:35:00,24026.55,24033.65,24001.9,24015.0,109325,12509600
2025-01-06 10:40:00,24016.0,24020.0,23957.55,23960.0,241175,12512150
2025-01-06 10:45:00,23957.3,23968.0,23931.1,23948.25,208050,12564450
2025-01-06 10:50:00,23948.1,23948.1,23913.0,23919.5,157250,12601925
2025-01-06 10:55:00,23919.5,23935.0,23905.0,23912.0,90150,12599650
2025-01-06 11:00:00,23913.4,23923.55,23890.75,23893.3,153375,12624025
2025-01-06 11:05:00,23893.5,23913.8,23876.45,23880.0,121575,12635850
2025-01-06 11:10:00,23878.2,23880.0,23821.0,23844.95,292550,12663650
2025-01-06 11:15:00,23844.95,23858.0,23812.65,23857.0,173900,12684525
2025-01-06 11:20:00,23855.95,23867.05,23828.3,23840.1,139950,12706275
2025-01-06 11:25:00,23840.0,23870.0,23830.15,23866.55,120600,12695275
2025-01-06 11:30:00,23863.0,23883.0,23842.5,23844.0,90200,12681300
2025-01-06 11:35:00,23845.15,23865.0,23825.15,23839.45,95225,12710200
2025-01-06 11:40:00,23842.75,23842.75,23792.1,23795.0,239750,12733450
2025-01-06 11:45:00,23799.3,23799.3,23717.65,23730.0,389125,12771275
2025-01-06 11:50:00,23737.0,23751.75,23721.1,23727.0,192425,12803150
2025-01-06 11:55:00,23721.5,23728.2,23708.35,23712.9,125275,12810875
2025-01-06 12:00:00,23723.1,23797.4,23716.05,23775.9,241850,12830925
2025-01-06 12:05:00,23775.0,23809.35,23773.35,23784.2,106850,12812475
2025-01-06 12:10:00,23778.05,23825.85,23778.0,23819.45,104550,12811350
2025-01-06 12:15:00,23814.95,23832.55,23774.2,23782.85,103250,12714875
2025-01-06 12:20:00,23780.0,23820.0,23776.3,23796.85,86850,12726750
2025-01-06 12:25:00,23791.0,23806.2,23760.0,23760.0,109050,12756800
2025-01-06 12:30:00,23760.0,23807.05,23755.0,23795.9,178175,12816150
2025-01-06 12:35:00,23798.4,23839.0,23792.3,23833.55,110325,12823775
2025-01-06 12:40:00,23833.35,23853.15,23814.0,23820.0,135800,12803600
2025-01-06 12:45:00,23821.5,23840.0,23804.05,23834.5,73000,12799750
2025-01-06 12:50:00,23835.65,23836.95,23801.85,23815.0,106875,12801500
2025-01-06 12:55:00,23810.0,23857.95,23809.95,23857.3,133900,12860525
2025-01-06 13:00:00,23856.0,23864.6,23812.0,23823.8,70525,12873700
2025-01-06 13:05:00,23826.05,23833.1,23810.0,23820.5,33075,12683775
2025-01-06 13:10:00,23814.4,23822.65,23790.2,23798.0,177425,12730025
2025-01-06 13:15:00,23797.7,23797.7,23763.55,23763.55,144225,12587525
2025-01-06 13:20:00,23764.0,23775.0,23745.55,23745.55,88975,12573575
2025-01-06 13:25:00,23746.65,23764.85,23744.6,23750.0,99875,12507825
2025-01-06 13:30:00,23753.8,23753.8,23717.0,23733.25,99700,12524700
2025-01-06 13:35:00,23742.55,23764.0,23740.6,23753.45,53150,12530175
2025-01-06 13:40:00,23757.0,23765.0,23734.7,23742.0,51150,12535875
2025-01-06 13:45:00,23740.0,23749.0,23724.0,23724.0,37250,12544000
2025-01-06 13:50:00,23722.5,23726.4,23695.1,23698.3,110475,12551250
2025-01-06 13:55:00,23696.0,23734.95,23696.0,23722.95,64600,12554825
2025-01-06 14:00:00,23727.7,23744.5,23720.0,23736.2,47625,12556750
2025-01-06 14:05:00,23734.75,23760.0,23725.05,23759.8,74275,12569750
2025-01-06 14:10:00,23759.9,23760.45,23714.95,23719.0,54100,12584700
2025-01-06 14:15:00,23714.4,23749.05,23711.0,23737.7,47925,12590650
2025-01-06 14:20:00,23737.95,23757.15,23731.0,23731.0,44925,12586650
2025-01-06 14:25:00,23731.0,23734.7,23711.0,23714.25,34275,12591700
2025-01-06 14:30:00,23715.2,23721.2,23690.05,23696.25,103675,12627400
2025-01-06 14:35:00,23696.2,23710.0,23670.0,23670.0,133825,12654125
2025-01-06 14:40:00,23670.0,23690.3,23660.0,23681.05,124475,12692425
2025-01-06 14:45:00,23682.0,23713.85,23675.0,23705.35,87300,12703100
2025-01-06 14:50:00,23709.4,23729.95,23692.25,23724.9,107375,12710375
2025-01-06 14:55:00,23722.2,23743.9,23708.75,23741.9,112950,12740675
2025-01-06 15:00:00,23741.9,23751.0,23715.6,23719.45,106475,12772075
2025-01-06 15:05:00,23718.0,23733.0,23706.85,23727.7,109625,12779775
2025-01-06 15:10:00,23729.95,23734.85,23683.8,23689.95,112200,12789350
2025-01-06 15:15:00,23693.05,23712.1,23689.95,23708.95,127400,12778950
2025-01-06 15:20:00,23712.3,23734.0,23712.3,23725.85,150950,12735500
2025-01-06 15:25:00,23727.6,23743.6,23725.0,23729.95,195425,12696475
