datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2016-01-27 09:15:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7434,7444.7998,7427,7432.3999,197777,15204900,0
2016-01-27 09:16:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7431.3999,7432,7423.5,7424.7002,112350,15311400,1
2016-01-27 09:17:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7424.7002,7426.8501,7421.0498,7424.2002,105600,15311400,2
2016-01-27 09:18:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7423.9502,7429.4502,7423.9502,7429.0498,68550,15311400,3
2016-01-27 09:19:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7429,7429,7425,7426.6499,58275,15392250,4
2016-01-27 09:20:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7426.6499,7428.25,7422.2998,7422.6001,47400,15392250,5
2016-01-27 09:21:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7421.0498,7422.5,7418,7422.3501,52725,15392250,6
2016-01-27 09:22:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7422.6499,7423,7417.75,7419.1499,36825,15432150,7
2016-01-27 09:23:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7419.1499,7423.8501,7418.0498,7423.8501,31200,15432150,8
2016-01-27 09:24:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7423.5,7425.2002,7420,7420.1001,36750,15432150,9
2016-01-27 09:25:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7420,7421.3501,7417,7418.2998,28500,15469575,10
2016-01-27 09:26:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7418.5498,7421,7418.5498,7420.25,24900,15469575,11
2016-01-27 09:27:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7420.25,7424,7418,7424,31350,15469575,12
2016-01-27 09:28:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7424.0498,7426.7002,7424,7426.0498,36375,15499125,13
2016-01-27 09:29:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7426.0498,7426.2998,7423.6001,7425,60375,15499125,14
2016-01-27 09:30:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7425,7425,7421.1001,7423.5498,32475,15499125,15
2016-01-27 09:31:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7424,7426.1001,7423.5,7425,21975,15542625,16
2016-01-27 09:32:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7424.9502,7426.3999,7423.5498,7423.5498,24975,15542625,17
2016-01-27 09:33:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7424.3999,7424.3999,7420.1001,7421.6001,24975,15542625,18
2016-01-27 09:34:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7422,7425.1001,7420.5498,7423.2998,21150,15563400,19
2016-01-27 09:35:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7424.9502,7426.6001,7423.7998,7426,15450,15563400,20
2016-01-27 09:36:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7425,7425.3999,7421.6001,7423.5498,11175,15563400,21
2016-01-27 09:37:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7424.3999,7424.9502,7420.6001,7421.5498,10500,15584475,22
2016-01-27 09:38:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7421.5498,7421.6499,7419.3501,7419.3501,27075,15584475,23
2016-01-27 09:39:00,NIFTY,NFO,Futures,28-JAN-16,Others,0,7420,7420.5498,7416.4502,7419.9502,34575,15584475,24
