open,high,low,close,volume,open_interest,datetime
24672.0,24685.0,24652.0,24670.1,40690,11834875,2026-08-07 09:15:00
24674.1,24678.0,24670.0,24677.0,28470,11831755,2026-08-07 09:16:00
24679.0,24685.0,24670.0,24671.8,15015,11830130,2026-08-07 09:17:00
24670.0,24683.0,24669.5,24677.8,35880,11832210,2026-08-07 09:18:00
24676.0,24678.8,24672.0,24675.0,4550,11833380,2026-08-07 09:19:00
24675.0,24678.0,24665.0,24670.9,6890,11833770,2026-08-07 09:20:00
24670.6,24679.0,24670.0,24679.0,2990,11826620,2026-08-07 09:21:00
24672.0,24684.0,24672.0,24680.0,5850,11826490,2026-08-07 09:22:00
24684.0,24689.8,24682.0,24689.0,7995,11828050,2026-08-07 09:23:00
24689.9,24696.3,24683.0,24693.5,10790,11825580,2026-08-07 09:24:00
24692.5,24692.5,24671.0,24685.0,14430,11828700,2026-08-07 09:25:00
24685.0,24694.3,24682.1,24685.0,7605,11832210,2026-08-07 09:26:00
24682.1,24692.9,24680.0,24692.0,3705,11830650,2026-08-07 09:27:00
24691.9,24691.9,24675.0,24675.0,3705,11829350,2026-08-07 09:28:00
24675.0,24686.9,24672.6,24685.9,2535,11828635,2026-08-07 09:29:00
24675.0,24683.7,24675.0,24675.9,7605,11830195,2026-08-07 09:30:00
24675.0,24675.0,24670.2,24675.0,3835,11831560,2026-08-07 09:31:00
24675.0,24688.0,24673.1,24688.0,3315,11831820,2026-08-07 09:32:00
24687.0,24691.0,24680.0,24680.0,7865,11832795,2026-08-07 09:33:00
24687.7,24687.7,24675.0,24680.0,9750,11833705,2026-08-07 09:34:00
24680.0,24682.0,24678.0,24682.0,1300,11836045,2026-08-07 09:35:00
24680.1,24682.0,24680.0,24682.0,2535,11836240,2026-08-07 09:36:00
24681.9,24687.3,24677.0,24679.0,3445,11836370,2026-08-07 09:37:00
24678.0,24687.0,24678.0,24685.0,7605,11836110,2026-08-07 09:38:00
24687.3,24689.1,24678.1,24680.1,1690,11835980,2026-08-07 09:39:00
24688.7,24688.7,24677.0,24677.0,1755,11836370,2026-08-07 09:40:00
24677.0,24685.0,24675.0,24680.0,3380,11836760,2026-08-07 09:41:00
24679.8,24685.0,24675.0,24680.0,2535,11838060,2026-08-07 09:42:00
24676.5,24686.9,24675.1,24686.9,2600,11838255,2026-08-07 09:43:00
24685.0,24696.0,24680.0,24696.0,7020,11837865,2026-08-07 09:44:00
24696.0,24698.0,24679.3,24691.1,12545,11838255,2026-08-07 09:45:00
24691.1,24692.6,24682.0,24688.3,11895,11834225,2026-08-07 09:46:00
24688.0,24688.0,24676.0,24678.0,2665,11833510,2026-08-07 09:47:00
24681.0,24688.3,24681.0,24688.3,2795,11835590,2026-08-07 09:48:00
24688.3,24688.3,24678.5,24687.0,1300,11836240,2026-08-07 09:49:00
24687.0,24690.0,24680.2,24690.0,2080,11834355,2026-08-07 09:50:00
24691.3,24696.0,24688.9,24696.0,2015,11835460,2026-08-07 09:51:00
24696.0,24696.0,24690.0,24696.0,520,11835785,2026-08-07 09:52:00
24695.0,24696.0,24692.0,24695.0,1560,11836045,2026-08-07 09:53:00
24692.0,24698.0,24692.0,24698.0,2080,11836370,2026-08-07 09:54:00
24698.0,24706.9,24695.0,24706.2,10075,11836955,2026-08-07 09:55:00
24706.9,24707.0,24690.0,24700.0,6305,11838190,2026-08-07 09:56:00
24700.0,24700.0,24692.0,24700.0,2795,11840920,2026-08-07 09:57:00
24695.0,24700.0,24695.0,24700.0,1105,11840985,2026-08-07 09:58:00
24701.9,24703.9,24699.0,24699.0,3315,11841765,2026-08-07 09:59:00
24703.2,24703.2,24695.0,24695.0,1885,11842675,2026-08-07 10:00:00
24700.0,24700.0,24695.0,24697.5,2210,11843195,2026-08-07 10:01:00
24695.0,24697.2,24690.0,24690.0,2795,11844950,2026-08-07 10:02:00
24690.0,24693.9,24684.0,24684.0,3445,11846965,2026-08-07 10:03:00
24683.2,24690.0,24680.1,24689.0,2145,11848850,2026-08-07 10:04:00
24682.1,24689.0,24680.6,24685.0,6825,11845275,2026-08-07 10:05:00
24680.9,24688.0,24680.9,24688.0,2665,11851840,2026-08-07 10:06:00
24688.0,24695.6,24685.1,24687.6,2795,11853530,2026-08-07 10:07:00
24686.5,24695.0,24682.0,24682.0,2145,11854700,2026-08-07 10:08:00
24683.9,24690.0,24682.0,24682.0,2405,11856130,2026-08-07 10:09:00
24682.0,24690.0,24680.3,24680.3,2860,11856065,2026-08-07 10:10:00
24682.0,24682.0,24680.1,24680.1,1625,11857885,2026-08-07 10:11:00
24680.1,24680.1,24678.2,24678.2,2275,11858145,2026-08-07 10:12:00
24680.0,24680.0,24670.0,24671.0,10140,11860485,2026-08-07 10:13:00
24675.5,24680.0,24670.1,24670.5,2405,11862110,2026-08-07 10:14:00
24670.1,24679.0,24663.0,24664.2,8255,11861980,2026-08-07 10:15:00
