open,high,low,close,volume,open_interest,datetime
24472.75,24479.95,24419.55,24425.15,73625,7829850,2024-10-31 09:15:00
24426.7,24443.95,24417.3,24440.65,56000,7829850,2024-10-31 09:16:00
24447.0,24462.95,24441.8,24461.9,27900,7829850,2024-10-31 09:17:00
24462.0,24462.0,24441.1,24445.15,19275,7851750,2024-10-31 09:18:00
24443.0,24450.0,24435.05,24446.25,28125,7851750,2024-10-31 09:19:00
24443.0,24461.4,24442.8,24460.1,15450,7851750,2024-10-31 09:20:00
24460.0,24462.45,24435.0,24440.0,18100,7859725,2024-10-31 09:21:00
24440.0,24450.0,24431.45,24449.0,12725,7859725,2024-10-31 09:22:00
24450.0,24456.65,24440.9,24440.9,15150,7859725,2024-10-31 09:23:00
24440.0,24441.05,24425.3,24431.95,13200,7874650,2024-10-31 09:24:00
24426.5,24430.0,24413.4,24423.3,35925,7874650,2024-10-31 09:25:00
24426.0,24429.85,24415.05,24425.45,16325,7874650,2024-10-31 09:26:00
24422.0,24425.0,24414.0,24422.1,15900,7908075,2024-10-31 09:27:00
24420.6,24432.05,24416.35,24416.35,21875,7908075,2024-10-31 09:28:00
24414.55,24418.5,24410.5,24412.05,12450,7908075,2024-10-31 09:29:00
24412.05,24417.0,24408.0,24411.0,23925,7927550,2024-10-31 09:30:00
24409.0,24409.0,24391.1,24393.0,32825,7927550,2024-10-31 09:31:00
24393.5,24399.9,24380.8,24394.25,27350,7927550,2024-10-31 09:32:00
24394.0,24399.9,24389.1,24392.05,20950,7944000,2024-10-31 09:33:00
24392.0,24400.0,24390.0,24392.85,29150,7944000,2024-10-31 09:34:00
24391.0,24409.85,24390.0,24400.0,25625,7944000,2024-10-31 09:35:00
24401.6,24402.45,24392.75,24393.0,15950,7965675,2024-10-31 09:36:00
24393.0,24395.0,24375.0,24375.65,30875,7965675,2024-10-31 09:37:00
24380.0,24391.6,24375.1,24389.0,17600,7965675,2024-10-31 09:38:00
24390.0,24391.35,24381.0,24383.7,11375,7981400,2024-10-31 09:39:00
24381.0,24394.45,24381.0,24393.95,17025,7981400,2024-10-31 09:40:00
24394.45,24405.45,24390.95,24405.0,18225,7981400,2024-10-31 09:41:00
24409.8,24414.45,24399.75,24400.0,26825,8011175,2024-10-31 09:42:00
24399.25,24402.0,24391.45,24396.75,14450,8011175,2024-10-31 09:43:00
