datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2015-12-28 09:15:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7865.1499,7884,7862.25,7882.1001,105675,16420125,0
2015-12-28 09:16:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7884.0498,7884.2002,7880.6001,7881.9502,59100,16420125,1
2015-12-28 09:17:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7883,7883.5498,7880.5,7882.5498,60075,16420125,2
2015-12-28 09:18:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7883.2998,7890.75,7883.0498,7889.0498,58425,16506225,3
2015-12-28 09:19:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7889.5498,7893,7886.8999,7886.8999,82650,16506225,4
2015-12-28 09:20:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7886.6001,7889.2998,7886.5,7887.1001,54900,16506225,5
2015-12-28 09:21:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7887.1001,7888.4502,7886,7887.2002,31275,16598850,6
2015-12-28 09:22:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7887.8501,7890.8999,7887,7890.1001,52950,16598850,7
2015-12-28 09:23:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7890,7890.9502,7886.0498,7886.2998,47025,16598850,8
2015-12-28 09:24:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7886.1001,7887,7885.1001,7885.25,23475,16662975,9
2015-12-28 09:25:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7885.3999,7886,7883.6499,7884.0498,23550,16662975,10
2015-12-28 09:26:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7884.0498,7887.1499,7884,7887.0498,25425,16662975,11
2015-12-28 09:27:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7886.5,7887.7998,7885.6499,7887.1001,14475,16687050,12
2015-12-28 09:28:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7887,7888.75,7885.6499,7888.0498,20175,16687050,13
2015-12-28 09:29:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7888,7891.5,7888,7890,33000,16687050,14
2015-12-28 09:30:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7890.1499,7892.25,7890.0498,7890.1001,43575,16733100,15
2015-12-28 09:31:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7890.4502,7895.1499,7890.4502,7892.7002,74175,16733100,16
2015-12-28 09:32:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7892.8999,7893.6499,7890.5,7892,26175,16733100,17
2015-12-28 09:33:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7892,7894,7891.4502,7893.5,20775,16768200,18
2015-12-28 09:34:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7893.5,7895.25,7893,7893.5,52950,16768200,19
2015-12-28 09:35:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7893.0498,7894.75,7892.2002,7893,26025,16768200,20
2015-12-28 09:36:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7893,7896.5,7892.2002,7896.0498,27450,16811476,21
2015-12-28 09:37:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7896,7898,7895,7895.8501,75000,16811476,22
2015-12-28 09:38:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7897,7898.9502,7895.7998,7896.25,50700,16811476,23
2015-12-28 09:39:00,NIFTY,NFO,Futures,31-DEC-15,Others,0,7897,7897.4502,7895.2998,7897,25500,16851150,24
