datetime,open,high,low,close,volume,open_interest
2026-01-07 09:15:00+05:30,26234.9,26234.9,26202.0,26226.9,224575,14080560
2026-01-07 09:20:00+05:30,26225.5,26265.9,26220.5,26256.7,119860,14091545
2026-01-07 09:25:00+05:30,26255.1,26256.9,26222.0,26223.6,65325,14104610
2026-01-07 09:30:00+05:30,26228.2,26250.0,26223.0,26240.0,54860,14120535
2026-01-07 09:35:00+05:30,26237.5,26255.0,26235.0,26252.1,37505,14124370
2026-01-07 09:40:00+05:30,26250.2,26259.0,26215.0,26218.4,103155,14121705
2026-01-07 09:45:00+05:30,26218.1,26236.2,26209.2,26225.0,111020,14104285
2026-01-07 09:50:00+05:30,26226.6,26231.7,26206.5,26213.7,83590,14099670
2026-01-07 09:55:00+05:30,26214.3,26245.2,26214.3,26245.0,34840,14094730
2026-01-07 10:00:00+05:30,26246.0,26260.0,26240.0,26250.0,43745,14094860
2026-01-07 10:05:00+05:30,26250.0,26272.0,26245.0,26272.0,43160,14089985
2026-01-07 10:10:00+05:30,26271.0,26279.9,26266.4,26279.9,72280,14060670
2026-01-07 10:15:00+05:30,26280.0,26298.0,26261.0,26269.9,137540,14025765
2026-01-07 10:20:00+05:30,26268.0,26284.0,26263.5,26267.0,49010,14008215
2026-01-07 10:25:00+05:30,26267.0,26270.0,26240.0,26250.1,46735,14001715
2026-01-07 10:30:00+05:30,26245.0,26255.0,26240.0,26245.0,31460,13993135
2026-01-07 10:35:00+05:30,26244.0,26255.1,26240.0,26250.0,32175,13990730
2026-01-07 10:40:00+05:30,26250.3,26260.0,26245.9,26256.0,19045,13992615
2026-01-07 10:45:00+05:30,26255.0,26261.4,26241.7,26253.3,14690,13996840
2026-01-07 10:50:00+05:30,26247.0,26280.0,26247.0,26278.0,22880,13995930
2026-01-07 10:55:00+05:30,26278.0,26289.0,26267.1,26275.0,46020,13991835
2026-01-07 11:00:00+05:30,26279.0,26295.0,26273.0,26295.0,37050,13988845
2026-01-07 11:05:00+05:30,26295.0,26297.0,26279.0,26285.0,60970,13964470
2026-01-07 11:10:00+05:30,26281.6,26285.0,26264.7,26268.4,24115,13952380
2026-01-07 11:15:00+05:30,26268.2,26268.9,26251.2,26268.9,24505,13951145
2026-01-07 11:20:00+05:30,26268.9,26269.0,26245.0,26254.0,23335,13954330
2026-01-07 11:25:00+05:30,26250.0,26274.7,26248.0,26254.3,18135,13959985
2026-01-07 11:30:00+05:30,26253.9,26279.4,26253.6,26279.4,19760,13965705
2026-01-07 11:35:00+05:30,26279.4,26284.0,26255.0,26264.2,20475,13960505
2026-01-07 11:40:00+05:30,26260.7,26270.7,26256.0,26256.0,10270,13960700
2026-01-07 11:45:00+05:30,26260.0,26262.3,26250.1,26253.0,23270,13959270
2026-01-07 11:50:00+05:30,26255.0,26258.8,26240.0,26240.0,22100,13959075
2026-01-07 11:55:00+05:30,26240.0,26247.7,26230.0,26236.2,30030,13966485
2026-01-07 12:00:00+05:30,26235.0,26242.1,26226.0,26235.0,54275,13962065
2026-01-07 12:05:00+05:30,26231.3,26240.0,26226.0,26234.0,25025,13965185
2026-01-07 12:10:00+05:30,26230.5,26239.6,26226.5,26239.3,21775,13970385
2026-01-07 12:15:00+05:30,26239.6,26239.6,26225.0,26225.0,47775,13990925
2026-01-07 12:20:00+05:30,26225.8,26236.8,26221.0,26223.1,43420,14001585
2026-01-07 12:25:00+05:30,26223.1,26236.3,26215.7,26218.0,35685,14007110
2026-01-07 12:30:00+05:30,26216.5,26235.0,26216.2,26232.0,15405,14005810
2026-01-07 12:35:00+05:30,26232.0,26234.0,26217.0,26232.9,10725,14010360
2026-01-07 12:40:00+05:30,26233.0,26234.2,26190.1,26200.8,132275,14004835
2026-01-07 12:45:00+05:30,26200.0,26206.0,26194.7,26195.0,61685,14014065
2026-01-07 12:50:00+05:30,26195.0,26210.0,26194.9,26207.8,53300,13996905
2026-01-07 12:55:00+05:30,26208.1,26215.7,26205.0,26214.7,23010,14011660
2026-01-07 13:00:00+05:30,26214.7,26225.0,26210.5,26222.5,26650,14015625
2026-01-07 13:05:00+05:30,26221.7,26225.6,26216.8,26221.2,23140,14030380
2026-01-07 13:10:00+05:30,26221.2,26229.0,26213.0,26218.9,33150,14040325
2026-01-07 13:15:00+05:30,26219.0,26220.6,26210.0,26214.0,16575,14045135
2026-01-07 13:20:00+05:30,26214.0,26215.0,26201.2,26201.2,19825,14052220
2026-01-07 13:25:00+05:30,26204.0,26205.0,26186.0,26194.9,88400,14073800
2026-01-07 13:30:00+05:30,26193.2,26197.0,26188.6,26190.2,32435,14084135
2026-01-07 13:35:00+05:30,26191.0,26204.9,26190.0,26202.3,33930,14102855
2026-01-07 13:40:00+05:30,26202.0,26202.0,26190.0,26198.0,22490,14052545
2026-01-07 13:45:00+05:30,26198.0,26205.0,26192.1,26202.2,20150,14058135
2026-01-07 13:50:00+05:30,26204.0,26209.0,26192.0,26198.1,23595,14070160
2026-01-07 13:55:00+05:30,26200.0,26214.0,26198.0,26212.9,17940,14082315
2026-01-07 14:00:00+05:30,26212.9,26218.0,26198.0,26216.3,20865,14086280
2026-01-07 14:05:00+05:30,26218.0,26220.0,26211.9,26219.1,22230,14057810
2026-01-07 14:10:00+05:30,26218.0,26219.3,26212.6,26213.9,20345,14065155
2026-01-07 14:15:00+05:30,26213.9,26214.0,26202.0,26205.0,22620,14066780
2026-01-07 14:20:00+05:30,26204.5,26211.4,26200.3,26202.0,15860,14066455
2026-01-07 14:25:00+05:30,26202.5,26211.5,26201.1,26210.6,15145,14073020
2026-01-07 14:30:00+05:30,26210.6,26219.0,26200.7,26204.9,26520,14077440
2026-01-07 14:35:00+05:30,26205.0,26214.0,26200.0,26214.0,16120,14085955
2026-01-07 14:40:00+05:30,26213.1,26229.6,26208.2,26221.9,30485,14084200
2026-01-07 14:45:00+05:30,26225.0,26227.0,26205.4,26205.4,22945,14083680
2026-01-07 14:50:00+05:30,26208.7,26230.0,26205.5,26230.0,38805,14097005
2026-01-07 14:55:00+05:30,26230.0,26231.8,26220.0,26225.2,36660,14101360
2026-01-07 15:00:00+05:30,26230.0,26242.0,26220.5,26229.0,63310,14104805
2026-01-07 15:05:00+05:30,26229.0,26245.0,26228.5,26238.9,78910,14026545
2026-01-07 15:10:00+05:30,26238.1,26249.0,26235.0,26248.1,103090,14055340
2026-01-07 15:15:00+05:30,26248.1,26249.0,26230.0,26235.0,104390,14076270
2026-01-07 15:20:00+05:30,26234.8,26239.8,26228.3,26231.9,125710,14157130
2026-01-07 15:25:00+05:30,26232.0,26240.0,26230.4,26237.9,207545,14278095
