open,high,low,close,volume,open_interest,datetime
25900.0,25999.9,25900.0,25999.9,48425,3622250,2024-09-23 09:15:00
26000.0,26020.0,25995.7,26015.1,43000,3622250,2024-09-23 09:16:00
26007.75,26016.15,25999.75,26000.0,44875,3622250,2024-09-23 09:17:00
25995.0,26004.25,25990.15,25990.15,19850,3673975,2024-09-23 09:18:00
25990.5,26010.0,25990.0,26008.0,16575,3673975,2024-09-23 09:19:00
26008.0,26012.0,26000.1,26010.25,18525,3673975,2024-09-23 09:20:00
26016.9,26018.15,26007.05,26008.55,15525,3702150,2024-09-23 09:21:00
26007.0,26012.45,26006.0,26010.85,15875,3702150,2024-09-23 09:22:00
26006.75,26031.0,26006.75,26031.0,27975,3702150,2024-09-23 09:23:00
26031.0,26038.75,26022.0,26022.0,19500,3739875,2024-09-23 09:24:00
26027.3,26027.3,26015.0,26022.0,20775,3739875,2024-09-23 09:25:00
26023.95,26035.0,26019.15,26032.25,17200,3739875,2024-09-23 09:26:00
26030.0,26031.65,26020.0,26024.95,16825,3776575,2024-09-23 09:27:00
26020.0,26023.7,26011.4,26011.4,16050,3776575,2024-09-23 09:28:00
26011.25,26022.05,26011.25,26016.05,21650,3776575,2024-09-23 09:29:00
26019.3,26026.5,26016.05,26024.8,13675,3801000,2024-09-23 09:30:00
26023.0,26040.0,26023.0,26035.85,14475,3801000,2024-09-23 09:31:00
26037.95,26038.0,26027.05,26038.0,19175,3801000,2024-09-23 09:32:00
26038.0,26040.0,26034.4,26038.2,8225,3829400,2024-09-23 09:33:00
26031.0,26038.4,26030.0,26031.7,11625,3829400,2024-09-23 09:34:00
26030.65,26030.65,26015.35,26015.35,12550,3829400,2024-09-23 09:35:00
26019.35,26025.0,26015.4,26022.5,10125,3842500,2024-09-23 09:36:00
26018.0,26027.85,26015.0,26024.95,19850,3842500,2024-09-23 09:37:00
26019.05,26034.9,26019.05,26031.5,7075,3842500,2024-09-23 09:38:00
26032.25,26035.3,26028.55,26030.9,9625,3862925,2024-09-23 09:39:00
26033.9,26033.9,26025.0,26025.0,6375,3862925,2024-09-23 09:40:00
26025.05,26029.65,26020.8,26020.8,15975,3862925,2024-09-23 09:41:00
26022.95,26025.0,26011.05,26018.95,7850,3884750,2024-09-23 09:42:00
26017.45,26038.65,26015.7,26037.0,12450,3884750,2024-09-23 09:43:00
26037.3,26039.0,26024.5,26027.9,3975,3884750,2024-09-23 09:44:00
26025.6,26036.4,26025.6,26033.4,10950,3896475,2024-09-23 09:45:00
26033.95,26037.9,26031.0,26036.75,5600,3896475,2024-09-23 09:46:00
26035.4,26035.4,26029.0,26032.5,7550,3896475,2024-09-23 09:47:00
26032.25,26037.2,26030.2,26036.8,9375,3907775,2024-09-23 09:48:00
26036.3,26036.3,26026.2,26028.5,7900,3907775,2024-09-23 09:49:00
26030.2,26040.0,26025.25,26038.5,14625,3907775,2024-09-23 09:50:00
26036.95,26060.0,26032.5,26060.0,34300,3926650,2024-09-23 09:51:00
26058.0,26060.95,26048.3,26058.5,12950,3926650,2024-09-23 09:52:00
26056.95,26059.35,26048.3,26048.3,7550,3926650,2024-09-23 09:53:00
26050.4,26051.4,26044.0,26044.0,10775,3954425,2024-09-23 09:54:00
26046.95,26047.8,26038.85,26040.65,3750,3954425,2024-09-23 09:55:00
26037.0,26041.95,26034.0,26041.95,12025,3954425,2024-09-23 09:56:00
26042.1,26047.8,26040.05,26047.8,7550,3972375,2024-09-23 09:57:00
26047.8,26050.0,26042.1,26046.75,7800,3972375,2024-09-23 09:58:00
26044.15,26047.0,26035.0,26035.7,5700,3972375,2024-09-23 09:59:00
26035.05,26040.0,26031.0,26037.5,4225,3984600,2024-09-23 10:00:00
26040.0,26040.0,26036.05,26037.05,4225,3984600,2024-09-23 10:01:00
26036.05,26036.05,26025.35,26032.15,8650,3984600,2024-09-23 10:02:00
26026.75,26035.0,26026.75,26030.45,7650,3995400,2024-09-23 10:03:00
26030.0,26036.8,26029.05,26030.8,4450,3995400,2024-09-23 10:04:00
26028.0,26029.95,26025.0,26028.0,6250,3995400,2024-09-23 10:05:00
26030.25,26035.0,26030.15,26031.55,4425,4000550,2024-09-23 10:06:00
26035.95,26038.0,26033.8,26033.9,6025,4000550,2024-09-23 10:07:00
26036.45,26038.0,26035.5,26038.0,5300,4000550,2024-09-23 10:08:00
26037.3,26046.0,26037.3,26045.95,8300,4010675,2024-09-23 10:09:00
26042.5,26047.25,26036.0,26039.0,3775,4010675,2024-09-23 10:10:00
26037.95,26040.5,26030.15,26030.65,3550,4010675,2024-09-23 10:11:00
26031.1,26037.1,26027.0,26037.1,6075,4016600,2024-09-23 10:12:00
26039.0,26039.0,26028.1,26029.45,4900,4016600,2024-09-23 10:13:00
26028.95,26031.6,26018.95,26021.05,10525,4016600,2024-09-23 10:14:00
26022.05,26022.85,26017.0,26019.35,5425,4021450,2024-09-23 10:15:00
26020.45,26024.1,26012.15,26013.5,15525,4021450,2024-09-23 10:16:00
26013.0,26015.0,26010.05,26010.05,9575,4021450,2024-09-23 10:17:00
26011.0,26011.5,26004.15,26006.0,13800,4032475,2024-09-23 10:18:00
26007.5,26019.0,26007.0,26017.25,11575,4032475,2024-09-23 10:19:00
26016.15,26018.5,26005.4,26011.9,14725,4032475,2024-09-23 10:20:00
26014.55,26015.0,26010.1,26015.0,7725,4050925,2024-09-23 10:21:00
26015.0,26018.85,26006.2,26006.2,7725,4050925,2024-09-23 10:22:00
26005.8,26020.0,26005.8,26020.0,4650,4050925,2024-09-23 10:23:00
26017.25,26023.8,26017.25,26018.0,4275,4064525,2024-09-23 10:24:00
26017.35,26018.4,26013.2,26013.65,2650,4064525,2024-09-23 10:25:00
26014.7,26016.6,26007.05,26012.05,16925,4064525,2024-09-23 10:26:00
26012.0,26012.25,26007.6,26010.25,8700,4090675,2024-09-23 10:27:00
26008.35,26012.0,26005.0,26006.55,6475,4090675,2024-09-23 10:28:00
26005.6,26009.3,26005.6,26008.0,4950,4090675,2024-09-23 10:29:00
26008.2,26011.0,26006.0,26010.8,3375,4101300,2024-09-23 10:30:00
26012.0,26013.0,26006.6,26011.9,5000,4101300,2024-09-23 10:31:00
26007.15,26008.35,26006.0,26007.0,3050,4101300,2024-09-23 10:32:00
26006.9,26007.0,26000.1,26002.0,5400,4109200,2024-09-23 10:33:00
26000.1,26008.0,25992.0,26008.0,13700,4109200,2024-09-23 10:34:00
26008.1,26008.1,26000.0,26000.0,3825,4109200,2024-09-23 10:35:00
25997.9,25998.4,25996.0,25997.05,3775,4123425,2024-09-23 10:36:00
25999.0,26000.0,25995.9,25999.4,3200,4123425,2024-09-23 10:37:00
25995.0,25998.75,25992.05,25992.6,6575,4123425,2024-09-23 10:38:00
