datetime,open,high,low,close,volume,open_interest
2025-07-22 09:15:00,25149.9,25200.0,25149.9,25160.0,231300,13247925
2025-07-22 09:20:00,25158.7,25170.0,25145.6,25170.0,144600,13270650
2025-07-22 09:25:00,25170.0,25178.8,25145.5,25153.6,92400,13285800
2025-07-22 09:30:00,25150.1,25165.0,25141.5,25146.4,120750,13305000
2025-07-22 09:35:00,25148.0,25155.0,25131.0,25138.0,71850,13312800
2025-07-22 09:40:00,25138.0,25146.0,25121.3,25144.9,90150,13322700
2025-07-22 09:45:00,25144.9,25165.0,25135.0,25152.0,82800,13350225
2025-07-22 09:50:00,25152.0,25160.0,25140.0,25140.0,44550,13361925
2025-07-22 09:55:00,25140.5,25141.0,25120.0,25130.8,60450,13370025
2025-07-22 10:00:00,25125.2,25135.0,25115.0,25123.1,50925,13381500
2025-07-22 10:05:00,25123.1,25137.0,25115.0,25125.8,53550,13387950
2025-07-22 10:10:00,25122.8,25145.0,25120.0,25138.4,47400,13392975
2025-07-22 10:15:00,25142.0,25153.1,25134.8,25149.7,25875,13396725
2025-07-22 10:20:00,25150.1,25152.0,25141.5,25146.4,22425,13398300
2025-07-22 10:25:00,25146.5,25150.0,25127.6,25127.6,31800,13396950
2025-07-22 10:30:00,25126.5,25135.0,25122.0,25125.1,48225,13402950
2025-07-22 10:35:00,25125.0,25135.0,25115.2,25123.9,25350,13405275
2025-07-22 10:40:00,25123.9,25128.1,25112.3,25115.1,25800,13411800
2025-07-22 10:45:00,25115.2,25129.0,25101.4,25127.7,63825,13402425
2025-07-22 10:50:00,25127.3,25132.0,25115.3,25122.4,23250,13412400
2025-07-22 10:55:00,25125.4,25126.5,25110.0,25117.0,14400,13414950
2025-07-22 11:00:00,25111.6,25122.3,25108.0,25108.0,23550,13416825
2025-07-22 11:05:00,25108.1,25110.8,25080.0,25086.6,109650,13399050
2025-07-22 11:10:00,25082.0,25103.0,25082.0,25095.5,42525,13400100
2025-07-22 11:15:00,25095.1,25101.5,25070.0,25071.0,116100,13418250
2025-07-22 11:20:00,25071.0,25091.0,25070.8,25088.9,32550,13478625
2025-07-22 11:25:00,25084.3,25095.0,25083.7,25087.6,20850,13481100
2025-07-22 11:30:00,25087.8,25091.2,25079.2,25087.3,27000,13485600
2025-07-22 11:35:00,25085.0,25089.4,25082.8,25084.3,10950,13491900
2025-07-22 11:40:00,25084.1,25100.0,25084.1,25099.1,24900,13494525
2025-07-22 11:45:00,25095.0,25103.9,25090.6,25098.0,20475,13506300
2025-07-22 11:50:00,25102.9,25102.9,25074.4,25099.7,24375,13462425
2025-07-22 11:55:00,25099.7,25115.0,25095.0,25115.0,34275,13464900
2025-07-22 12:00:00,25114.8,25118.5,25108.2,25111.5,21150,13465350
2025-07-22 12:05:00,25111.4,25112.5,25100.1,25101.2,12900,13467450
2025-07-22 12:10:00,25105.0,25108.0,25100.0,25100.9,13725,13470675
2025-07-22 12:15:00,25105.0,25116.7,25101.0,25115.0,28275,13440825
2025-07-22 12:20:00,25115.0,25131.6,25114.5,25125.5,36225,13432650
2025-07-22 12:25:00,25125.4,25129.9,25118.5,25128.6,15525,13429275
2025-07-22 12:30:00,25128.6,25142.3,25128.0,25134.1,38100,13424175
2025-07-22 12:35:00,25134.5,25138.0,25124.0,25130.0,18075,13423275
2025-07-22 12:40:00,25130.1,25137.9,25125.0,25137.9,12450,13418550
2025-07-22 12:45:00,25138.0,25142.0,25131.0,25138.5,23325,13411575
2025-07-22 12:50:00,25138.2,25141.0,25131.2,25134.0,21600,13408500
2025-07-22 12:55:00,25134.0,25144.9,25131.1,25144.9,20400,13409625
2025-07-22 13:00:00,25143.0,25148.0,25135.2,25141.9,18150,13406325
2025-07-22 13:05:00,25138.0,25141.7,25115.4,25125.1,28350,13406400
2025-07-22 13:10:00,25125.1,25129.0,25116.0,25121.1,19050,13406550
2025-07-22 13:15:00,25118.4,25124.7,25115.2,25115.2,9225,13407225
2025-07-22 13:20:00,25117.0,25127.0,25115.0,25119.6,18075,13410975
2025-07-22 13:25:00,25119.6,25122.0,25106.7,25108.4,22950,13408875
2025-07-22 13:30:00,25108.3,25115.0,25104.9,25110.0,23400,13413075
2025-07-22 13:35:00,25110.0,25118.6,25109.5,25118.6,25500,13415775
2025-07-22 13:40:00,25116.3,25117.9,25108.8,25114.9,7800,13422075
2025-07-22 13:45:00,25112.1,25119.1,25107.0,25111.0,9675,13423650
2025-07-22 13:50:00,25110.0,25119.8,25109.1,25119.4,15750,13424175
2025-07-22 13:55:00,25113.2,25131.0,25112.2,25116.1,28425,13420275
2025-07-22 14:00:00,25117.9,25128.0,25116.1,25127.2,8925,13426875
2025-07-22 14:05:00,25127.0,25136.5,25122.9,25136.5,18525,13427325
2025-07-22 14:10:00,25135.0,25137.6,25116.2,25116.6,18225,13427775
2025-07-22 14:15:00,25116.6,25123.0,25110.4,25114.9,13650,13430100
2025-07-22 14:20:00,25115.0,25115.0,25091.1,25091.1,41325,13424325
2025-07-22 14:25:00,25091.1,25103.4,25085.0,25095.1,42300,13421775
2025-07-22 14:30:00,25095.4,25107.5,25090.1,25099.0,31950,13419750
2025-07-22 14:35:00,25099.0,25106.6,25079.9,25088.6,40650,13413900
2025-07-22 14:40:00,25094.3,25102.6,25084.7,25102.6,38400,13410750
2025-07-22 14:45:00,25096.6,25109.0,25094.8,25109.0,15600,13413225
2025-07-22 14:50:00,25108.0,25111.8,25100.0,25106.0,15300,13414950
2025-07-22 14:55:00,25108.0,25110.0,25096.0,25098.1,13500,13420725
2025-07-22 15:00:00,25101.0,25103.2,25080.8,25090.0,60900,13430625
2025-07-22 15:05:00,25085.0,25095.0,25081.7,25092.3,74325,13423125
2025-07-22 15:10:00,25092.2,25094.0,25085.0,25090.1,64800,13428900
2025-07-22 15:15:00,25090.0,25104.0,25090.0,25099.9,99150,13407450
2025-07-22 15:20:00,25099.6,25105.0,25097.0,25100.3,61425,13406625
2025-07-22 15:25:00,25099.5,25102.8,25092.0,25095.0,81750,13401000
